"PERIODE";"Senti";"Sais_2022_2023";"Sais_2021_2022";"Sais_2020_2021";"Sais_2019_2020";"Sais_2018_2019";"Sais_2017_2018";"Loc_Reg11";"Loc_Reg21";"Loc_Reg22";"Loc_Reg23";"Loc_Reg24";"Loc_Reg25";"Loc_Reg26";"Loc_Reg31";"Loc_Reg41";"Loc_Reg42";"Loc_Reg43";"Loc_Reg52";"Loc_Reg53";"Loc_Reg54";"Loc_Reg72";"Loc_Reg73";"Loc_Reg74";"Loc_Reg82";"Loc_Reg83";"Loc_Reg91";"Loc_Reg93";"Loc_Reg94";"MIN_Saison";"MAX_Saison";"IN_Def";"IN_Temp";"Sais_2007_2008";"Sais_2008_2009"
"01-11-2023";NA;5,97660323008801;8,37521415475661;25,5009949916627;3,36667578709946;3,36133584500276;NA;0,03;0,07;0,08;0,03;0,08;0,05;0,09;0,07;0,33;0,92;0,02;0,125;0,41;0,03;0,06;0,14;0,3;0,205;0,28;0,08;0,11;9,695;3,36133584500276;25,5009949916627;0,100785499837488;NA;NA;NA
"02-11-2023";NA;5,65822267495676;9,33417276587901;26,4935416574474;3,33647770710565;3,48539706562616;NA;0,03;0,08;0,11;0,03;0,08;0,05;0,1;0,1;0,31;0,95;0,02;0,13;0,41;0,04;0,07;0,15;0,25;0,21;0,31;0,1;0,18;11,005;3,33647770710565;26,4935416574474;0,108759503719675;NA;NA;NA
"03-11-2023";NA;5,10824873070614;10,4236438545285;27,2492828069852;3,34524438590663;3,62343705180054;NA;0,03;0,09;0,16;0,03;0,1;0,04;0,14;0,14;0,27;0,915;0,03;0,15;0,4;0,05;0,11;0,16;0,26;0,2;0,35;0,13;0,24;16,825;3,34524438590663;27,2492828069852;0,120702918250266;NA;NA;NA
"04-11-2023";NA;4,49127621962519;11,3706847194188;27,2601069639121;3,4140736742872;3,75127157423187;NA;0,03;0,09;0,22;0,03;0,11;0,035;0,18;0,18;0,245;0,805;0,05;0,17;0,41;0,06;0,14;0,22;0,32;0,205;0,4;0,17;0,28;25,28;3,4140736742872;27,2601069639121;0,133313952769128;NA;NA;NA
"05-11-2023";NA;3,99128467487126;11,9379304885182;26,3674234425375;3,54131337798871;3,84026913916677;NA;0,03;0,1;0,29;0,04;0,13;0,03;0,23;0,22;0,22;0,69;0,07;0,18;0,42;0,07;0,15;0,31;0,39;0,19;0,45;0,225;0,25;29,995;3,54131337798871;26,3674234425375;0,144382216347999;NA;NA;NA
"06-11-2023";NA;3,62403901276002;12,1249660458289;24,9337657586535;3,73017681323372;3,89816114910302;NA;0,04;0,11;0,39;0,05;0,15;0,03;0,3;0,25;0,18;0,6;0,1;0,17;0,43;0,07;0,19;0,44;0,49;0,18;0,48;0,27;0,21;28,77;3,62403901276002;24,9337657586535;0,152929939795062;NA;NA;NA
"07-11-2023";NA;3,36575970346141;12,0857799476955;23,2350345702778;3,96698622014057;3,92186292143694;NA;0,04;0,12;0,52;0,07;0,18;0,04;0,33;0,27;0,165;0,53;0,13;0,15;0,47;0,07;0,21;0,55;0,6;0,16;0,49;0,32;0,18;21,535;3,36575970346141;23,2350345702778;0,159329798979441;NA;NA;NA
"08-11-2023";NA;3,21446569908539;11,9553992476931;21,4429363194331;4,24113489606679;3,93922845451348;NA;0,04;0,13;0,71;0,075;0,21;0,04;0,34;0,27;0,15;0,455;0,16;0,13;0,54;0,07;0,23;0,72;0,71;0,14;0,48;0,325;0,15;15,715;3,21446569908539;21,4429363194331;0,164098719059554;NA;NA;NA
"09-11-2023";NA;3,18112645248284;11,6886121235662;19,8454461053666;4,57123559139304;3,97636621523961;NA;0,03;0,135;0,92;0,08;0,25;0,04;0,33;0,27;0,15;0,365;0,17;0,11;0,585;0,07;0,24;0,8;0,79;0,15;0,46;0,265;0,15;15,92;3,18112645248284;19,8454461053666;0,164602662044687;NA;NA;NA
"10-11-2023";NA;3,24824303988557;11,3814019986776;18,5213300012229;4,91818537957992;4,01078428061331;NA;0,03;0,13;0,98;0,085;0,25;0,04;0,3;0,24;0,16;0,295;0,16;0,09;0,505;0,08;0,24;0,73;0,78;0,19;0,43;0,2;0,11;28,755;3,24824303988557;18,5213300012229;0,160658878482615;NA;NA;NA
"11-11-2023";NA;3,35958541957706;11,2472250596131;17,3644106279482;5,24250114421047;4,05298280396099;NA;0,02;0,13;1,06;0,09;0,26;0,04;0,26;0,22;0,17;0,25;0,14;0,08;0,41;0,09;0,22;0,63;0,72;0,27;0,43;0,155;0,08;64,895;3,35958541957706;17,3644106279482;0,156464915018093;NA;NA;NA
"12-11-2023";NA;3,48028884186014;11,3859382729488;16,4789269513922;5,55319695760912;4,11122052586644;NA;0,03;0,125;1,06;0,105;0,25;0,05;0,21;0,21;0,18;0,205;0,11;0,09;0,34;0,1;0,2;0,55;0,75;0,39;0,45;0,1;0,06;124,315;3,48028884186014;16,4789269513922;0,153999400619595;NA;NA;NA
"13-11-2023";NA;3,58108491279033;11,7530623160395;15,9233414745728;5,90125056111831;4,2190692388662;NA;0,03;0,11;1,07;0,11;0,25;0,05;0,16;0,21;0,21;0,19;0,09;0,11;0,275;0,11;0,2;0,45;0,82;0,52;0,5;0,09;0,05;195,11;3,58108491279033;15,9233414745728;0,153829034085955;NA;NA;NA
"14-11-2023";NA;3,63918330898338;12,2832481167658;15,7706596969562;6,26811730005784;4,39455828666291;NA;0,03;0,11;1,06;0,115;0,26;0,06;0,13;0,245;0,24;0,18;0,07;0,13;0,24;0,13;0,2;0,39;0,95;0,59;0,58;0,1;0,06;241,955;3,63918330898338;15,7706596969562;0,156749711399956;NA;NA;NA
"15-11-2023";NA;3,67488693751782;12,938822275492;15,9624776657497;6,64518670464205;4,64077001594473;NA;0,04;0,125;1,09;0,135;0,27;0,07;0,11;0,33;0,26;0,17;0,06;0,16;0,215;0,14;0,2;0,34;1,09;0,6;0,64;0,145;0,08;256,49;3,67488693751782;15,9624776657497;0,163705838409959;NA;NA;NA
"16-11-2023";NA;3,71961489841411;13,557299485334;16,3075603246256;7,02608530543669;4,96170114108894;NA;0,04;0,15;1,05;0,15;0,27;0,07;0,12;0,38;0,28;0,17;0,05;0,185;0,2;0,14;0,2;0,28;1,13;0,59;0,72;0,21;0,11;217,64;3,71961489841411;16,3075603246256;0,173846163580838;NA;NA;NA
"17-11-2023";NA;3,7789214514968;13,9383200948072;16,7080786417223;7,39545393990236;5,25797332825927;NA;0,05;0,18;1,06;0,19;0,28;0,08;0,15;0,405;0,315;0,17;0,06;0,22;0,21;0,13;0,19;0,22;1,2;0,6;0,71;0,25;0,14;146,795;3,7789214514968;16,7080786417223;0,185963895478578;NA;NA;NA
"18-11-2023";NA;3,87708937026282;14,0568678314983;17,043083262574;7,7365551787675;5,45348198010098;NA;0,06;0,2;1,01;0,205;0,33;0,1;0,21;0,41;0,35;0,17;0,07;0,255;0,25;0,11;0,19;0,17;1,19;0,66;0,66;0,285;0,19;83,765;3,87708937026282;17,043083262574;0,201135533810081;NA;NA;NA
"19-11-2023";NA;4,02536095316988;13,9953624205382;17,1888109660084;8,00014047191762;5,54528017027032;NA;0,06;0,22;0,76;0,2;0,38;0,11;0,27;0,425;0,37;0,185;0,08;0,305;0,31;0,09;0,2;0,14;1,29;0,76;0,6;0,3;0,26;39,05;4,02536095316988;17,1888109660084;0,21798579034668;NA;NA;NA
"20-11-2023";NA;4,21669470160881;13,9361743768558;16,9834852601214;8,15561517013532;5,55685267507345;NA;0,07;0,23;0,71;0,19;0,45;0,125;0,3;0,43;0,39;0,21;0,1;0,36;0,38;0,08;0,23;0,16;1,39;0,87;0,52;0,31;0,38;15,245;4,21669470160881;16,9834852601214;0,233338910476422;NA;NA;NA
"21-11-2023";NA;4,44335959897368;14,084168373701;16,4080669966069;8,30582510611102;5,57914266549204;NA;0,06;0,23;0,71;0,16;0,49;0,12;0,34;0,41;0,37;0,245;0,12;0,38;0,44;0,07;0,27;0,17;1,59;0,955;0,46;0,285;0,52;9,955;4,44335959897368;16,4080669966069;0,246735535793479;NA;NA;NA
"22-11-2023";NA;4,70309074017674;14,4222584263945;15,5602142873384;8,57763014900502;5,65666178469809;NA;0,06;0,21;0,7;0,14;0,54;0,11;0,35;0,37;0,34;0,28;0,13;0,35;0,48;0,075;0,34;0,19;1,75;1,02;0,43;0,235;0,64;16,965;4,70309074017674;15,5602142873384;0,257002485749238;NA;NA;NA
"23-11-2023";NA;5,03110598195335;14,9244531865231;14,5606458801968;8,95294391191026;5,77591765796211;NA;0,06;0,19;0,65;0,12;0,56;0,095;0,32;0,31;0,3;0,335;0,145;0,32;0,52;0,08;0,4;0,19;1,85;1,03;0,42;0,23;0,71;38,34;5,03110598195335;14,9244531865231;0,263197515324772;NA;NA;NA
"24-11-2023";NA;5,43665662122184;15,5843274443032;13,5466213462758;9,29577625095802;5,96899458043312;NA;0,07;0,2;0,46;0,11;0,61;0,07;0,29;0,21;0,27;0,385;0,16;0,31;0,555;0,105;0,48;0,21;2,06;1;0,51;0,285;0,74;68,885;5,43665662122184;15,5843274443032;0,268835914962248;NA;NA;NA
"25-11-2023";NA;5,86698765429068;16,4006446303664;12,7111801191122;9,55499155139693;6,24401348794319;NA;0,08;0,21;0,33;0,11;0,63;0,065;0,26;0,145;0,285;0,39;0,18;0,31;0,585;0,14;0,55;0,27;2,29;0,89;0,66;0,435;0,7;86,3;5,86698765429068;16,4006446303664;0,276421721198113;NA;NA;NA
"26-11-2023";NA;6,29203542329351;17,3590024644634;12,041393722809;9,75595001665027;6,57132394514539;NA;0,09;0,22;0,27;0,11;0,65;0,06;0,25;0,1;0,27;0,4;0,19;0,31;0,61;0,19;0,59;0,32;2,51;0,795;0,79;0,68;0,71;81,68;6,29203542329351;17,3590024644634;0,286623916062562;NA;NA;NA
"27-11-2023";NA;6,73952052993207;18,3092030510146;11,5343420841483;10,0292997540144;6,93738582950192;NA;0,11;0,21;0,24;0,12;0,66;0,055;0,23;0,1;0,25;0,4;0,19;0,37;0,64;0,23;0,61;0,42;2,61;0,695;0,9;0,95;0,71;60,795;6,73952052993207;18,3092030510146;0,300210184765434;NA;NA;NA
"28-11-2023";NA;7,19453628841997;19,0449442378773;11,2397174753052;10,4225516142466;7,28773908513176;NA;0,13;0,23;0,23;0,13;0,7;0,065;0,23;0,11;0,27;0,39;0,195;0,48;0,67;0,24;0,6;0,5;2,72;0,6;1;1,07;0,65;39,56;7,19453628841997;19,0449442378773;0,322792513413973;NA;NA;NA
"29-11-2023";NA;7,76794739421324;19,4217246297867;11,0507542151973;10,8130259867271;7,55747938217318;NA;0,16;0,28;0,28;0,15;0,82;0,095;0,26;0,14;0,32;0,47;0,21;0,58;0,8;0,26;0,58;0,57;2,96;0,56;1,14;1,125;0,66;24,7;7,55747938217318;19,4217246297867;0,358196409291381;NA;NA;NA
"30-11-2023";NA;8,66233586888882;19,4019979483711;11,0053168005889;11,1471623269414;7,76693680391181;NA;0,19;0,31;0,39;0,18;1,04;0,14;0,31;0,21;0,4;0,665;0,25;0,665;0,945;0,27;0,58;0,6;3,38;0,55;1,33;1,135;0,7;15,315;7,76693680391181;19,4019979483711;0,405614098220969;NA;NA;NA
"01-12-2023";NA;10,087462541564;19,1834890563301;11,0550870809187;11,4737354253098;8,00865182648112;NA;0,23;0,325;0,67;0,23;1,3;0,205;0,37;0,34;0,5;0,895;0,3;0,7;1,115;0,29;0,59;0,6;4,1;0,56;1,67;1;0,84;8,79;8,00865182648112;19,1834890563301;0,462795932632898;NA;NA;NA
"02-12-2023";NA;12,3207374326528;19,0894350920009;11,0664669743792;11,8128505249289;8,35789092426094;NA;0,26;0,325;1,13;0,295;1,61;0,25;0,42;0,49;0,655;1,085;0,28;0,71;1,135;0,29;0,61;0,57;5,41;0,57;1,9;0,755;1;4,225;8,35789092426094;19,0894350920009;0,519037538200928;NA;NA;NA
"03-12-2023";NA;15,6621695696665;19,3066623331991;11,0083721788157;12,1250222513159;8,78628774883217;NA;0,28;0,355;1,74;0,35;1,88;0,27;0,47;0,62;0,875;1,32;0,28;0,72;1,05;0,28;0,67;0,54;7,17;0,585;2,23;0,62;1,24;2,05;8,78628774883217;19,3066623331991;0,566536411142621;NA;NA;NA
"04-12-2023";NA;20,3873631227075;19,7254831249104;10,9259362728101;12,3505086614602;9,25868339478908;NA;0,27;0,355;2,54;0,42;1,93;0,25;0,48;0,69;1,13;1,525;0,27;0,69;0,93;0,3;0,75;0,55;9,18;0,61;2,3;0,525;1,31;1,485;9,25868339478908;20,3873631227075;0,600777537948689;NA;NA;NA
"05-12-2023";NA;26,3176108091996;20,2875882708106;10,9239929137481;12,3910134716732;9,74451213083987;NA;0,25;0,38;3,27;0,47;1,87;0,2;0,49;0,67;1,3;1,75;0,24;0,655;0,865;0,325;0,81;0,53;10,9;0,615;2,35;0,4;1,24;1,3;9,74451213083987;26,3176108091996;0,621747687322774;NA;NA;NA
"06-12-2023";NA;33,2946733352264;20,9872847678;11,0385079703862;12,1211683598049;10,1937330903028;NA;0,24;0,415;3,4;0,47;1,87;0,155;0,51;0,62;1,47;1,815;0,245;0,68;0,82;0,33;0,86;0,54;12,33;0,63;2,32;0,295;1,27;0,755;10,1937330903028;33,2946733352264;0,638473520937454;NA;NA;NA
"07-12-2023";NA;41,6352814518778;21,7224192001198;11,2398522903097;11,4572503835958;10,5296550290367;NA;0,25;0,435;3,1;0,455;1,91;0,12;0,53;0,49;1,605;1,675;0,29;0,755;0,785;0,33;0,77;0,57;13,25;0,69;2,27;0,265;1,43;0,28;10,5296550290367;41,6352814518778;0,653659317286791;NA;NA;NA
"08-12-2023";NA;51,3387913995723;21,4711178613701;11,4512282311676;10,5672379059673;10,6477540878105;NA;0,26;0,46;2,74;0,45;1,98;0,105;0,54;0,36;1,755;1,415;0,325;0,8;0,805;0,31;0,62;0,62;12,85;0,755;2,58;0,29;1,5;0,055;10,5672379059673;51,3387913995723;0,65841522396908;NA;NA;NA
"09-12-2023";NA;62,4849124368282;19,8652298278089;11,5981393555506;9,74011120670367;10,5732730764497;NA;0,27;0,46;2,15;0,43;1,9;0,08;0,51;0,26;1,75;1,115;0,335;0,885;0,98;0,27;0,44;0,71;11,75;0,805;2,59;0,385;1,66;0;9,74011120670367;62,4849124368282;0,645805484444613;NA;NA;NA
"10-12-2023";NA;75,3966666125236;17,7095084584655;11,7245828422766;9,16732875194577;10,4149480769851;NA;0,27;0,43;1,43;0,41;1,68;0,075;0,45;0,17;1,65;0,91;0,355;0,935;1,085;0,23;0,35;0,87;9,58;0,855;2,79;0,515;1,89;0;9,16732875194577;75,3966666125236;0,619711307146121;NA;NA;NA
"11-12-2023";NA;90,305360145595;15,5012461800733;11,902808308973;8,8841671380192;10,2492124420345;NA;0,27;0,375;0,99;0,38;1,5;0,075;0,39;0,115;1,525;0,785;0,36;0,875;1,145;0,2;0,28;1,04;7,78;0,9;3,01;0,67;2,02;0;8,8841671380192;90,305360145595;0,589942050241552;NA;NA;NA
"12-12-2023";NA;105,817534157784;13,5377945252534;12,0856664195417;8,89564871697001;10,2073728475121;NA;0,25;0,35;0,72;0,33;1,39;0,085;0,33;0,08;1,43;0,815;0,37;0,755;1,125;0,19;0,25;1,09;6,12;0,895;3,12;0,795;2,01;0;8,89564871697001;105,817534157784;0,559823729061578;NA;NA;NA
"13-12-2023";NA;119,951256252542;12,0210080805616;12,1441938233016;9,23842315497944;10,3544010246525;NA;0,23;0,285;0,54;0,31;1,33;0,1;0,29;0,07;1,35;0,885;0,365;0,65;1,01;0,2;0,24;1,17;4,72;0,805;2,94;0,88;1,97;0;9,23842315497944;119,951256252542;0,529783018295495;NA;NA;NA
"14-12-2023";NA;133,806025827018;11,0005901411758;12,034446414816;9,82501322812197;10,5771047652038;NA;0,22;0,27;0,44;0,3;1,22;0,12;0,24;0,06;1,295;1,01;0,355;0,565;0,845;0,21;0,26;1,26;3,66;0,67;2,51;0,88;1,77;0;9,82501322812197;133,806025827018;0,496164957668371;NA;NA;NA
"15-12-2023";NA;148,72101446862;10,5040091162227;11,7704702505579;10,5046516560964;10,7031490424554;NA;0,2;0,23;0,36;0,275;1,08;0,14;0,18;0,07;1,245;1,13;0,335;0,495;0,69;0,23;0,32;1,26;2,74;0,545;1,93;0,845;1,47;0;10,5040091162227;148,72101446862;0,45134459388981;NA;NA;NA
"16-12-2023";NA;163,687322261053;10,4508190613659;11,3298443425665;11,1746284725705;10,6554299018482;NA;0,16;0,21;0,34;0,235;0,95;0,165;0,15;0,08;1,165;1,18;0,295;0,455;0,57;0,245;0,36;0,97;2,06;0,43;1,39;0,74;1,2;0;10,4508190613659;163,687322261053;0,398767716067355;NA;NA;NA
"17-12-2023";NA;177,424048825637;10,6849480616194;10,6761128992194;11,6759970237927;10,4731365300529;NA;0,13;0,195;0,29;0,17;0,82;0,18;0,12;0,09;1,11;1,215;0,24;0,405;0,44;0,26;0,41;0,76;1,59;0,34;1,01;0,62;0,94;0;10,4731365300529;177,424048825637;0,3495355489043;NA;NA;NA
"18-12-2023";NA;189,773221897155;11,0758146118152;9,85017378505525;11,8377316240119;10,1858904380648;NA;0,1;0,19;0,24;0,13;0,73;0,195;0,12;0,11;1,04;1,355;0,22;0,395;0,365;0,28;0,47;0,65;1,37;0,27;0,72;0,56;0,72;0;9,85017378505525;189,773221897155;0,314472669645932;NA;NA;NA
"19-12-2023";NA;200,280063974484;11,5251333886209;8,9766778320757;11,6360909862101;9,83356620474672;NA;0,08;0,18;0,21;0,11;0,67;0,21;0,13;0,14;1,025;1,47;0,225;0,375;0,33;0,28;0,54;0,58;1,25;0,245;0,56;0,57;0,59;0;8,9766778320757;200,280063974484;0,294276630290246;NA;NA;NA
"20-12-2023";NA;208,184464544507;11,9232032239045;8,1031442844844;11,1096316034269;9,50581940510144;NA;0,07;0,155;0,2;0,1;0,62;0,22;0,14;0,155;0,96;1,58;0,225;0,36;0,31;0,28;0,61;0,53;1,26;0,23;0,45;0,525;0,53;0;8,1031442844844;208,184464544507;0,28050953317066;NA;NA;NA
"21-12-2023";NA;212,170279012612;12,1559135050908;7,29506181479141;10,386349901463;9,23334512319572;NA;0,07;0,13;0,19;0,09;0,57;0,22;0,14;0,17;0,88;1,605;0,2;0,38;0,315;0,26;0,68;0,52;1,45;0,22;0,41;0,585;0,5;0;7,29506181479141;212,170279012612;0,268977295413909;NA;NA;NA
"22-12-2023";NA;209,839310581818;12,6735281472822;6,62402592400973;9,65766251527756;9,0972817806408;NA;0,06;0,1;0,18;0,08;0,53;0,21;0,12;0,19;0,73;1,515;0,16;0,47;0,34;0,24;0,7;0,49;1,78;0,22;0,43;0,675;0,5;0;6,62402592400973;209,839310581818;0,260115073723574;NA;NA;NA
"23-12-2023";NA;199,542758672546;14,1532071515559;6,14293321607404;9,14335386860522;9,14653037478561;NA;0,05;0,08;0,19;0,07;0,53;0,215;0,11;0,22;0,515;1,285;0,115;0,56;0,35;0,21;0,68;0,45;2,05;0,24;0,47;0,67;0,57;0;6,14293321607404;199,542758672546;0,252315964661152;NA;NA;NA
"24-12-2023";NA;181,515682437728;16,4374397801814;5,8718826680647;9,00707735559462;9,39033260802962;NA;0,04;0,06;0,21;0,06;0,55;0,215;0,1;0,26;0,325;0,945;0,08;0,635;0,3;0,21;0,6;0,4;2,36;0,24;0,49;0,58;0,72;0;5,8718826680647;181,515682437728;0,24399848062574;NA;NA;NA
"25-12-2023";NA;158,834361450724;19,1400319076578;5,80176316747436;9,24845543243729;9,84144525587317;NA;0,04;0,05;0,23;0,06;0,52;0,205;0,09;0,31;0,19;0,67;0,06;0,68;0,25;0,22;0,54;0,36;2,64;0,24;0,49;0,465;0,94;0;5,80176316747436;158,834361450724;0,23857395124674;NA;NA;NA
"26-12-2023";NA;136,546143499987;22,1293221886307;5,87301046255316;9,71142849535508;10,3938641827987;NA;0,04;0,05;0,26;0,06;0,58;0,19;0,07;0,35;0,105;0,53;0,05;0,71;0,2;0,23;0,5;0,32;2,57;0,25;0,5;0,355;1,18;0;5,87301046255316;136,546143499987;0,237842497363556;NA;NA;NA
"27-12-2023";NA;119,16976063427;25,2095006075982;6,06524095616391;10,2927709811049;10,9370894975233;NA;0,04;0,05;0,33;0,06;0,63;0,16;0,07;0,385;0,065;0,5;0,04;0,72;0,15;0,25;0,47;0,29;2,41;0,26;0,45;0,27;1,31;0;6,06524095616391;119,16976063427;0,239802297061429;NA;NA;NA
"28-12-2023";NA;107,825800076544;28,3871879416489;6,42766847380415;11,0546176531089;11,3827288093929;NA;0,03;0,05;0,45;0,07;0,71;0,19;0,06;0,41;0,04;0,49;0,04;0,7;0,13;0,28;0,45;0,33;2,05;0,29;0,39;0,325;1,37;0;6,42766847380415;107,825800076544;0,246032317921808;NA;NA;NA
"29-12-2023";NA;100,840879521638;31,8037245179736;7,04323436418444;11,9759643770454;11,7828071815608;NA;0,04;0,04;0,59;0,08;0,7;0,23;0,05;0,36;0,03;0,425;0,04;0,665;0,14;0,32;0,56;0,42;1,94;0,355;0,34;0,555;1,4;0;7,04323436418444;100,840879521638;0,260412440001867;NA;NA;NA
"30-12-2023";NA;96,0217296956388;35,1673581377947;8,02936236142084;12,9256442577584;12,2261251954436;NA;0,04;0,03;0,66;0,09;0,74;0,28;0,05;0,285;0,03;0,375;0,05;0,63;0,19;0,335;0,75;0,61;2,15;0,43;0,36;0,77;1,43;0;8,02936236142084;96,0217296956388;0,2821058699251;NA;NA;NA
"31-12-2023";NA;91,2896308192169;38,2812970480803;9,45891716483098;14,0939369755534;12,7208123366648;NA;0,05;0,02;0,68;0,1;0,77;0,35;0,05;0,21;0,05;0,345;0,05;0,63;0,26;0,36;1,01;0,95;2,65;0,515;0,42;0,925;1,28;0;9,45891716483098;91,2896308192169;0,308404821831055;NA;NA;NA
"01-01-2024";NA;85,9612885825379;40,9458477876625;11,3546222408396;15,9585399660905;13,4893515069126;NA;0,06;0,02;0,63;0,11;0,8;0,43;0,05;0,155;0,1;0,34;0,06;0,61;0,355;0,39;1,32;1,36;3,68;0,665;0,55;0,97;1,12;0;11,3546222408396;85,9612885825379;0,338454991648798;NA;NA;NA
"02-01-2024";NA;81,3178498766361;42,7450388535811;13,6878677426245;18,6472747239427;14,8418324593394;NA;0,07;0,02;0,58;0,13;0,97;0,48;0,06;0,12;0,185;0,37;0,065;0,605;0,46;0,43;1,6;1,77;5,15;0,82;0,75;0,885;0,99;0;13,6878677426245;81,3178498766361;0,372610614371096;NA;NA;NA
"03-01-2024";NA;77,0772981805877;43,310263072322;16,2317014505162;21,7937622247072;16,7347624038379;NA;0,08;0,035;0,61;0,17;1,14;0,47;0,07;0,12;0,3;0,44;0,08;0,565;0,44;0,48;1,79;1,98;6,85;0,93;0,98;0,75;1,08;0;16,2317014505162;77,0772981805877;0,40782750105157;NA;NA;NA
"04-01-2024";NA;71,7811252063065;42,4660453692778;18,5123730421409;24,8174137297743;18,8712407362323;NA;0,09;0,05;0,64;0,23;1,2;0,43;0,1;0,14;0,44;0,5;0,105;0,5;0,425;0,525;1,85;1,95;7,6;1,015;1,07;0,615;1,34;0;18,5123730421409;71,7811252063065;0,434542326893223;NA;NA;NA
"05-01-2024";NA;64,919043656664;40,2690671920142;19,8542689400937;27,1392197799255;20,9808686218774;NA;0,1;0,08;0,63;0,305;1,17;0,335;0,14;0,18;0,53;0,56;0,15;0,46;0,49;0,5;1,85;1,74;7,17;1;1,15;0,44;1,58;0;19,8542689400937;64,919043656664;0,444884097434742;NA;NA;NA
"06-01-2024";NA;56,5066700537134;37,2433898291601;20,10145420789;28,4554624084606;23,0437142111729;NA;0,1;0,1;0,62;0,39;1,01;0,24;0,16;0,21;0,56;0,655;0,17;0,37;0,695;0,43;1,84;1,42;6,1;0,9;1,08;0,315;1,74;0;20,10145420789;56,5066700537134;0,435914950616146;NA;NA;NA
"07-01-2024";NA;47,2132167510902;33,8503390308828;19,6174759921115;28,8386173803411;25,0960282491333;NA;0,08;0,135;0,59;0,42;0,9;0,17;0,2;0,255;0,63;0,77;0,2;0,33;0,9;0,37;1,71;1,1;4,88;0,78;0,99;0,2;1,76;0;19,6174759921115;47,2132167510902;0,41219754700328;NA;NA;NA
"08-01-2024";NA;38,2549491735763;30,6087323324521;18,9572830101073;28,6782119953629;27,4151354286197;NA;0,07;0,17;0,61;0,43;0,67;0,12;0,24;0,285;0,68;0,87;0,23;0,31;1,095;0,295;1,55;0,83;3,56;0,65;0,86;0,135;1,61;0;18,9572830101073;38,2549491735763;0,384368413144031;NA;NA;NA
"09-01-2024";NA;31,1857906896244;27,7040573801892;18,3168854034714;27,9302213749905;30,3540395821289;NA;0,06;0,19;0,66;0,44;0,54;0,1;0,26;0,31;0,735;0,95;0,265;0,285;1,36;0,23;1,3;0,63;2,38;0,59;0,76;0,12;1,32;0;18,3168854034714;31,1857906896244;0,36278615347315;NA;NA;NA
"10-01-2024";NA;26,3584939304217;25,3068125779372;17,7420399508196;26,5625687233283;33,7126431776279;NA;0,06;0,205;0,73;0,455;0,5;0,11;0,27;0,32;0,78;1,065;0,29;0,29;1,59;0,19;1,06;0,51;1,59;0,55;0,68;0,13;1;0;17,7420399508196;33,7126431776279;0,354877694721547;NA;NA;NA
"11-01-2024";NA;23,0792257634371;23,5836827968049;17,3828799203094;24,9945412843908;37,3103373796636;NA;0,05;0,19;0,79;0,445;0,47;0,11;0,27;0,31;0,74;1,31;0,295;0,33;1,795;0,17;0,83;0,44;1,11;0,58;0,65;0,13;0,77;0;17,3828799203094;37,3103373796636;0,362979996134617;NA;NA;NA
"12-01-2024";NA;20,7836849572379;22,525370089591;17,2770483688047;23,534496284859;41,055411873936;NA;0,06;0,18;0,8;0,375;0,46;0,13;0,29;0,28;0,73;1,635;0,31;0,4;1,88;0,16;0,85;0,44;1,11;0,62;0,68;0,17;0,55;0;17,2770483688047;41,055411873936;0,384951003037539;NA;NA;NA
"13-01-2024";NA;19,1267670604802;22,0079485576293;17,390178860611;22,5178378015999;44,9894023340236;NA;0,07;0,17;0,87;0,285;0,48;0,16;0,31;0,255;0,755;1,955;0,32;0,48;1,75;0,19;0,71;0,5;1,31;0,64;0,77;0,22;0,38;0;17,390178860611;44,9894023340236;0,412844379852294;NA;NA;NA
"14-01-2024";NA;17,7531925656042;21,7407488813128;17,7733858159455;22,0492048889478;49,0318071984984;NA;0,1;0,18;0,95;0,22;0,58;0,21;0,33;0,245;0,835;2,21;0,32;0,57;1,515;0,22;0,62;0,55;1,59;0,65;0,82;0,27;0,27;0;17,7531925656042;49,0318071984984;0,441391624356734;NA;NA;NA
"15-01-2024";NA;16,5076300301587;21,6256179149076;18,6351064347043;22,1019771898619;53,2756967925586;NA;0,13;0,19;0,97;0,2;0,76;0,29;0,35;0,25;0,875;2,455;0,315;0,66;1,105;0,27;0,59;0,57;1,9;0,66;0,92;0,28;0,22;0;16,5076300301587;53,2756967925586;0,470233647004945;NA;NA;NA
"16-01-2024";NA;15,5764474243252;21,6074790045172;20,0065814404439;22,7277697551406;58,431013327039;NA;0,18;0,23;1,07;0,2;0,99;0,4;0,37;0,295;0,975;2,565;0,31;0,765;0,97;0,315;0,59;0,64;2,18;0,68;0,97;0,295;0,21;0;15,5764474243252;58,431013327039;0,501933702944909;NA;NA;NA
"17-01-2024";NA;14,9652456926609;21,6961620506336;21,6724955853473;23,8555105375468;64,6971947158526;NA;0,22;0,28;1,21;0,215;1,17;0,555;0,39;0,39;1,05;2,375;0,29;0,915;0,96;0,345;0,6;0,78;2,54;0,66;1,05;0,32;0,21;0,01;14,9652456926609;64,6971947158526;0,537323244748422;NA;NA;NA
