date,region,urgences,sos
2022-02-28,Hauts-de-France,640.5409668059999,3160.3681365333337
2022-03-07,Hauts-de-France,1160.1097612859999,4984.784262433333
2022-03-14,Hauts-de-France,1836.0724839499999,9653.831075133334
2022-03-21,Hauts-de-France,2607.96422642,13521.09796
2022-03-28,Hauts-de-France,3285.3622941599997,15817.841446
2022-04-04,Hauts-de-France,3367.3556500799996,18487.684450666668
2022-04-11,Hauts-de-France,2579.7373015000003,12729.810525966668
2022-04-18,Hauts-de-France,1366.19004062,7316.657937066667
2022-04-25,Hauts-de-France,606.931430678,4322.608340266667
2022-05-02,Hauts-de-France,389.247246614,3710.4282048
2022-05-09,Hauts-de-France,343.37446509800003,1899.4369368666667
2022-05-16,Hauts-de-France,214.05379616599998,1350.0082779666666
2022-05-23,Hauts-de-France,158.7080768108,1087.7017731666667
2022-05-30,Hauts-de-France,132.0734803802,1099.9111277766667
2022-06-06,Hauts-de-France,87.42194323700001,1199.4131663133332
2022-06-13,Hauts-de-France,97.33318545559999,1221.7989176333333
2022-06-20,Hauts-de-France,107.82968966920001,1026.12742155
2022-06-27,Hauts-de-France,122.7114054576,989.57050187
2022-07-04,Hauts-de-France,87.5348435056,1008.6698372933333
2022-07-11,Hauts-de-France,81.6947889418,796.6153679633334
2022-07-18,Hauts-de-France,118.5599347718,483.73553555666666
2022-07-25,Hauts-de-France,78.4591201282,482.20591974000007
2022-08-01,Hauts-de-France,75.7127737816,412.9486171333333
2022-08-08,Hauts-de-France,85.9840620638,340.718483257
2022-08-15,Hauts-de-France,27.090317355999996,286.14065338999995
2022-08-22,Hauts-de-France,38.7170606636,318.40645402666667
2022-08-29,Hauts-de-France,53.620782085200005,332.33368685333335
2022-09-05,Hauts-de-France,21.8729095556,440.7241818433333
2022-09-12,Hauts-de-France,59.841476335799996,1054.9031291933334
2022-09-19,Hauts-de-France,119.86208165859998,1144.12664906
2022-09-26,Hauts-de-France,109.926828082,1576.3489905933332
2022-10-03,Hauts-de-France,218.13411055,1771.3238808166668
2022-10-10,Hauts-de-France,206.9532916394,1882.1683334
2022-10-17,Hauts-de-France,204.16881824659998,2112.217727633333
2022-10-24,Hauts-de-France,257.9956532546,1889.2308866333333
2022-10-31,Hauts-de-France,169.049872524,2012.6720627666666
2022-11-07,Hauts-de-France,241.552779366,2777.5760762666664
2022-11-14,Hauts-de-France,260.732348246,2968.681820466667
2022-11-21,Hauts-de-France,564.224739502,5214.7143712
2022-11-28,Hauts-de-France,1163.230289506,8050.444424666667
2022-12-05,Hauts-de-France,2506.79389056,19622.6611035
2022-12-12,Hauts-de-France,4921.48671316,25958.53783275
2022-12-19,Hauts-de-France,8033.753860899999,28440.01498475
2022-12-26,Hauts-de-France,5746.45586774,19157.38033075
2023-01-02,Hauts-de-France,2449.9407154600003,13440.131758
2023-01-09,Hauts-de-France,1112.782282184,8413.519742225
2023-01-16,Hauts-de-France,810.021494836,6709.646107775001
2023-01-23,Hauts-de-France,937.4197714260001,7122.483783525
2023-01-30,Hauts-de-France,1064.230326466,7862.553703425
2023-02-06,Hauts-de-France,1156.69872527,7709.7918088999995
2023-02-13,Hauts-de-France,1333.150646482,7394.7856481750005
2023-02-20,Hauts-de-France,778.659444482,6206.630998775
2023-02-27,Hauts-de-France,614.658105926,5908.74699735
2023-03-06,Hauts-de-France,772.781492776,6853.7333274249995
2023-03-13,Hauts-de-France,727.75189819,6308.425367725
2023-03-20,Hauts-de-France,764.60309378,5768.264705975
2023-03-27,Hauts-de-France,513.398110334,4960.6346321500005
2023-04-03,Hauts-de-France,436.5443870974,4086.59760675
2023-04-10,Hauts-de-France,447.29914655820005,3385.3368997
2023-04-17,Hauts-de-France,246.03201803780001,3249.21311505
2023-04-24,Hauts-de-France,211.8034545054,2804.0061355999997
2023-05-01,Hauts-de-France,132.17190295059999,2199.396590925
2023-05-08,Hauts-de-France,105.37423969239998,1525.175427875
2023-05-15,Hauts-de-France,79.7968861384,1150.7648204125
2023-05-22,Hauts-de-France,80.12704538,1625.6826747599998
2023-05-29,Hauts-de-France,46.269347493000005,861.544228195
2023-06-05,Hauts-de-France,43.9775775306,945.46000872
2023-06-12,Hauts-de-France,48.3008619306,516.2994846025
2023-06-19,Hauts-de-France,78.6076700902,388.770637735
2023-06-26,Hauts-de-France,50.8452979586,474.062022135
2023-07-03,Hauts-de-France,105.14636056520001,827.4643227425
2023-07-10,Hauts-de-France,41.780992380600004,496.84423039
2023-07-17,Hauts-de-France,43.019038290599994,928.0864858725
2023-07-24,Hauts-de-France,41.6830811214,1082.01687309
2023-07-31,Hauts-de-France,57.8816373336,945.955362905
2023-08-07,Hauts-de-France,56.4586710302,1348.60901582
2023-08-14,Hauts-de-France,62.7394054084,988.5260659425
2023-08-21,Hauts-de-France,74.814842247,838.8664158125
2023-08-28,Hauts-de-France,67.60442210560001,1608.7700863075002
2023-09-04,Hauts-de-France,81.79902617580001,1555.0537401299998
2023-09-11,Hauts-de-France,86.83716968259999,1738.7977846025
2023-09-18,Hauts-de-France,108.7241846438,2521.7111475
2023-09-25,Hauts-de-France,201.8776305528,3410.008632025
2023-10-02,Hauts-de-France,139.73759888360001,3172.20506195
2023-10-09,Hauts-de-France,125.2341736924,3034.9805062
2023-10-16,Hauts-de-France,177.052627932,2740.948331525
2023-10-23,Hauts-de-France,125.5876375932,2587.67816395
2023-10-30,Hauts-de-France,233.13733225599998,3813.10017965
2023-11-06,Hauts-de-France,234.2232991976,4060.3524585
2023-11-13,Hauts-de-France,195.1197063032,3769.858809225
2023-11-20,Hauts-de-France,227.7675941324,4439.929575425001
2023-11-27,Hauts-de-France,336.933238094,5744.035359625001
2023-12-04,Hauts-de-France,403.773383514,6671.385621575
2023-12-11,Hauts-de-France,688.0614015240001,7026.634044824999
2023-12-18,Hauts-de-France,1032.966639708,8134.260959650001
2023-12-25,Hauts-de-France,1523.798866718,8127.794732775001
2024-01-01,Hauts-de-France,1272.2881718659999,7757.187454875
2024-01-08,Hauts-de-France,999.958153618,8820.681365825
2024-01-15,Hauts-de-France,2088.03013258,10811.15970405
2024-01-22,Hauts-de-France,2475.8817903999998,12521.8373875
2024-01-29,Hauts-de-France,3152.88048194,14097.672410250001
2024-02-05,Hauts-de-France,2867.00495972,13947.6493195
2024-02-12,Hauts-de-France,2335.44172742,11508.539345475001
2024-02-19,Hauts-de-France,1583.59147832,9000.678219525
2024-02-26,Hauts-de-France,1061.5372799000002,6710.47516035
2024-03-04,Hauts-de-France,676.364253624,5612.13993665
2024-03-11,Hauts-de-France,497.15873918,4330.553266725
2024-03-18,Hauts-de-France,323.46605043600005,3230.920964725
2024-03-25,Hauts-de-France,242.29668922800002,3401.14196305
2024-04-01,Hauts-de-France,164.0531736288,3096.0499193749997
2024-04-08,Hauts-de-France,134.1456943318,2641.852033825
2024-04-15,Hauts-de-France,87.68319559540001,2321.9608456749997
2024-04-22,Hauts-de-France,137.80866645880002,1870.447756725
2024-04-29,Hauts-de-France,143.2066241718,1654.8382435600001
2024-05-06,Hauts-de-France,138.5035281582,1202.3633878425
2024-05-13,Hauts-de-France,115.0964669342,1472.180683605
2024-05-20,Hauts-de-France,122.48204069319999,1414.410559625
2024-05-27,Hauts-de-France,122.8245403782,1867.410618675
2024-06-03,Hauts-de-France,102.877667098,1879.08492515
2024-06-10,Hauts-de-France,118.2698257246,2107.9894421
2024-06-17,Hauts-de-France,166.8417649886,2258.266996575
2024-06-24,Hauts-de-France,113.562252357,1919.4163648049998
2024-07-01,Hauts-de-France,85.4272739134,1886.0447247000002
2024-07-08,Hauts-de-France,63.6189358814,2088.17773626
2024-07-15,Hauts-de-France,101.2657829776,1367.9963278825
2024-07-22,Hauts-de-France,75.0343619742,1324.7150578824999
2024-07-29,Hauts-de-France,70.630807629,836.28912581
2024-08-05,Hauts-de-France,100.24520015659999,1139.4892417675
2024-08-12,Hauts-de-France,84.7617387318,1133.6555395825
2024-08-19,Hauts-de-France,111.700434161,1831.286524825
2024-08-26,Hauts-de-France,92.8802311466,1127.3666850875
2024-09-02,Hauts-de-France,102.27143413280001,1773.4165536975001
2024-09-09,Hauts-de-France,84.7966387134,2650.7196785525
2024-09-16,Hauts-de-France,246.388275544,3451.131865125
2024-09-23,Hauts-de-France,139.90971399740002,3153.4192544224998
2024-09-30,Hauts-de-France,210.4335575728,3389.8766291250004
2024-10-07,Hauts-de-France,158.1812457196,2797.021622575
2024-10-14,Hauts-de-France,225.3295421574,2835.4670231249997
2024-10-21,Hauts-de-France,222.89964503800002,3094.600215375
2024-10-28,Hauts-de-France,211.589912423,3056.3491827000003
2024-11-04,Hauts-de-France,146.93046290040002,3285.580527375
2024-11-11,Hauts-de-France,303.609302318,3469.3881028749997
2024-11-18,Hauts-de-France,429.293706062,4077.385924975
2024-11-25,Hauts-de-France,519.0428434920001,4950.927259149999
2024-12-02,Hauts-de-France,1213.616528394,7205.729103425
2024-12-09,Hauts-de-France,2016.10486552,10211.311222799999
2024-12-16,Hauts-de-France,3627.70909802,16170.949203
2024-12-23,Hauts-de-France,5841.08913928,19147.520592499997
2024-12-30,Hauts-de-France,5294.89847912,20466.167485500002
2025-01-06,Hauts-de-France,3767.68923614,19982.90973875
2025-01-13,Hauts-de-France,3632.858857,21331.28156375
2025-01-20,Hauts-de-France,4672.5941071,24370.82392875
2025-01-27,Hauts-de-France,4394.43865204,24234.21275725
2025-02-03,Hauts-de-France,3718.5914465,20419.07505525
2025-02-10,Hauts-de-France,3467.45465538,15047.6807145
2025-02-17,Hauts-de-France,2394.69368928,12167.18617005
2025-02-24,Hauts-de-France,1645.05742416,8522.8088853
2025-03-03,Hauts-de-France,1139.039251444,6091.275684025
2025-03-10,Hauts-de-France,945.8435473380001,5509.804528675
2025-03-17,Hauts-de-France,905.1944489199999,5069.06712055
2025-03-24,Hauts-de-France,623.47421661,3593.1746516000003
2025-03-31,Hauts-de-France,508.793529962,3031.7657804250002
2025-04-07,Hauts-de-France,298.355659281,2125.030386525
2025-04-14,Hauts-de-France,232.758482154,1781.330232425
2025-04-21,Hauts-de-France,151.2030995868,1532.580193325
2025-04-28,Hauts-de-France,108.080780114,1305.4235884675
2025-05-05,Hauts-de-France,63.750398444400005,1086.53682804
2025-05-12,Hauts-de-France,65.7592275594,1308.1660671700001
2025-05-19,Hauts-de-France,79.13384867139999,1237.2502191425
2025-05-26,Hauts-de-France,72.76503851940001,1418.9420069349999
2025-06-02,Hauts-de-France,79.84793585119999,1471.24226271
2025-06-09,Hauts-de-France,35.962364593400004,1336.29897355
2025-06-16,Hauts-de-France,86.7543412556,956.6753483424999
2025-06-23,Hauts-de-France,93.4056323542,1170.0711291575
2025-06-30,Hauts-de-France,47.429520566600004,793.2375686424999
2025-07-07,Hauts-de-France,67.18363262839999,1294.925769405
2025-07-14,Hauts-de-France,64.1933050456,1030.9536931175
2025-07-21,Hauts-de-France,69.4472554812,1199.8821295624998
2025-07-28,Hauts-de-France,109.7858003668,1393.8564463875
2025-08-04,Hauts-de-France,52.73053766740001,1037.3258011375
2025-08-11,Hauts-de-France,46.180704600999995,983.4335034349999
2025-08-18,Hauts-de-France,104.4983654392,1200.9445422224999
2025-08-25,Hauts-de-France,49.3775599442,1741.530632475
2025-09-01,Hauts-de-France,82.76778505960002,1874.9292697750002
2025-09-08,Hauts-de-France,104.6921470818,2966.4473857499997
2025-09-15,Hauts-de-France,151.6156875852,4090.496043125
2025-09-22,Hauts-de-France,164.1338801058,4222.840680975
2025-09-29,Hauts-de-France,160.6670800316,4097.199312375
2025-10-06,Hauts-de-France,131.856867916,3878.725985175
2023-05-29,Martinique,399.46737683,2185.7923497
2023-06-05,Martinique,264.02640264,880.50314465
2023-06-12,Martinique,212.91696238,1538.4615385
2023-06-19,Martinique,145.03263234,1470.5882353
2023-06-26,Martinique,70.921985816,966.85082873
2023-07-03,Martinique,70.921985816,355.23978686
2023-07-10,Martinique,218.34061135,863.30935252
2023-07-17,Martinique,397.35099338,1476.0147601
2023-07-24,Martinique,254.77707006,1021.7113665
2023-07-31,Martinique,64.226075787,1410.1057579
2023-08-07,Martinique,0.0,3676.4705882
2023-08-14,Martinique,128.36970475,968.52300242
2023-08-21,Martinique,257.73195876,238.94862605
2023-08-28,Martinique,71.479628306,465.65774156
2023-09-04,Martinique,0.0,221.48394241
2023-09-11,Martinique,192.55455712,818.71345029
2023-09-18,Martinique,121.0653753,442.47787611
2023-09-25,Martinique,0.0,105.04201681
2023-10-02,Martinique,187.85222292,1452.5139665
2023-10-09,Martinique,233.2361516,912.20068415
2023-10-16,Martinique,0.0,472.25501771
2023-10-23,Martinique,65.061808718,1645.1233843
2023-10-30,Martinique,123.38062924,1180.6375443
2023-11-06,Martinique,61.500615006,220.99447514
2023-11-13,Martinique,68.027210884,485.4368932
2023-11-20,Martinique,60.938452163,458.71559633
2023-11-27,Martinique,269.17900404,1538.4615385
2023-12-04,Martinique,64.850843061,2403.8461538
2023-12-11,Martinique,127.55102041,3720.4058625
2023-12-18,Martinique,269.36026936,4123.7113402
2023-12-25,Martinique,207.75623269,6990.521327
2024-01-01,Martinique,600.40026684,10270.880361
2024-01-08,Martinique,705.12820513,13459.399333
2024-01-15,Martinique,1011.3780025,16777.041943
2024-01-22,Martinique,741.65636588,16353.59116
2024-01-29,Martinique,1346.1538462,19178.082192
2024-02-05,Martinique,2695.4177898,18977.272727
2024-02-12,Martinique,3741.7018709,25930.101466
2024-02-19,Martinique,2862.4766646,23644.251627
2024-02-26,Martinique,1775.147929,14989.51782
2024-03-04,Martinique,962.19931271,11597.374179
2024-03-11,Martinique,663.12997347,8685.4460094
2024-03-18,Martinique,651.46579805,5131.2649165
2024-03-25,Martinique,153.37423313,4023.8450075
2024-04-01,Martinique,73.746312684,4641.350211
2024-04-08,Martinique,212.16407355,4172.2745626
2024-04-15,Martinique,135.31799729,3363.5187581
2024-04-22,Martinique,138.21700069,3594.351733
2024-04-29,Martinique,0.0,3472.2222222
2024-05-06,Martinique,68.352699932,2465.7534247
2024-05-13,Martinique,67.024128686,1971.8309859
2024-05-20,Martinique,72.202166065,2945.3015428
2024-05-27,Martinique,68.587105624,2281.8791946
2024-06-03,Martinique,68.166325835,2912.6213592
2024-06-10,Martinique,339.21302578,1578.9473684
2024-06-17,Martinique,70.571630205,2337.0233702
2024-06-24,Martinique,385.50501157,492.61083744
2024-07-01,Martinique,317.71247021,2008.6083214
2024-07-08,Martinique,80.515297907,3120.7598372
2024-07-15,Martinique,0.0,3829.1605302
2024-07-22,Martinique,0.0,1522.0700152
2024-07-29,Martinique,68.870523416,1054.0184453
2024-08-05,Martinique,288.18443804,1258.7412587
2024-08-12,Martinique,147.38393515,760.45627376
2024-08-19,Martinique,278.55153203,789.47368421
2024-08-26,Martinique,222.3869533,1419.3548387
2024-09-02,Martinique,294.55081001,1842.1052632
2024-09-09,Martinique,71.581961346,415.51246537
2024-09-16,Martinique,126.34238787,118.34319527
2024-09-23,Martinique,264.72534745,633.71356147
2024-09-30,Martinique,65.6167979,1810.5849582
2024-10-07,Martinique,74.349442379,1502.5041736
2024-10-14,Martinique,68.306010929,672.26890756
2024-10-21,Martinique,0.0,1313.6288998
2024-10-28,Martinique,69.108500346,1627.2189349
2024-11-04,Martinique,136.89253936,288.6002886
2024-11-11,Martinique,381.43674507,3458.2132565
2024-11-18,Martinique,183.03843807,2319.9023199
2024-11-25,Martinique,422.45021123,5250.0
2024-12-02,Martinique,317.86395423,3846.1538462
2024-12-09,Martinique,746.26865672,7335.9073359
2024-12-16,Martinique,1131.071191,11703.703704
2024-12-23,Martinique,750.85324232,10076.335878
2024-12-30,Martinique,1010.1010101,14020.028612
2025-01-06,Martinique,1121.3720317,13316.892725
2025-01-13,Martinique,1490.602722,20114.285714
2025-01-20,Martinique,2236.8421053,18436.406068
2025-01-27,Martinique,2424.2424242,18390.804598
2025-02-03,Martinique,2402.9574861,16666.666667
2025-02-10,Martinique,1403.956605,11196.487377
2025-02-17,Martinique,1204.0939193,7986.5016873
2025-02-24,Martinique,1512.2873346,8478.8029925
2025-03-03,Martinique,1992.2879177,11258.278146
2025-03-10,Martinique,2738.0952381,10731.244065
2025-03-17,Martinique,1289.9262899,9789.4736842
2025-03-24,Martinique,1848.5390578,7597.7653631
2025-03-31,Martinique,745.80484773,6343.2835821
2025-04-07,Martinique,976.20500305,6108.8977424
2025-04-14,Martinique,442.47787611,3392.3303835
2025-04-21,Martinique,193.79844961,1997.146933
2025-04-28,Martinique,196.46365422,2374.301676
2025-05-05,Martinique,273.03754266,1617.6470588
2025-05-12,Martinique,68.775790922,2789.4002789
2025-05-19,Martinique,63.775510204,1997.146933
2025-05-26,Martinique,334.00133601,2421.6524217
2025-06-02,Martinique,258.06451613,2094.972067
2025-06-09,Martinique,0.0,2857.1428571
2025-06-16,Martinique,68.027210884,2904.5643154
2025-06-23,Martinique,144.50867052,2067.9468242
2025-06-30,Martinique,215.98272138,1169.5906433
2025-07-07,Martinique,73.313782991,952.38095238
2025-07-14,Martinique,133.51134846,884.95575221
2025-07-21,Martinique,0.0,1310.0436681
2025-07-28,Martinique,268.63666891,2820.8744711
2025-08-04,Martinique,0.0,1353.1799729
2025-08-11,Martinique,686.81318681,1000.0
2025-08-18,Martinique,135.40961408,1699.7167139
2025-08-25,Martinique,0.0,1654.1353383
2025-09-01,Martinique,76.569678407,2014.3884892
2025-09-08,Martinique,72.727272727,1140.0651466
2025-09-15,Martinique,0.0,1928.7833828
2025-09-22,Martinique,0.0,2794.1176471
2025-09-29,Martinique,65.019505852,1793.1034483
2025-10-06,Martinique,0.0,2233.9027595
2019-12-30,Mayotte,1724.137931,0.0
2020-01-06,Mayotte,873.90761548,0.0
2020-01-13,Mayotte,353.35689046,0.0
2020-01-20,Mayotte,427.80748663,0.0
2020-01-27,Mayotte,757.57575758,0.0
2020-02-03,Mayotte,405.67951318,0.0
2020-02-10,Mayotte,103.95010395,0.0
2020-02-17,Mayotte,105.37407798,0.0
2020-02-24,Mayotte,1489.3617021,0.0
2020-03-02,Mayotte,336.32286996,0.0
2020-03-09,Mayotte,1006.7114094,0.0
2020-03-16,Mayotte,1526.7175573,0.0
2020-03-23,Mayotte,0.0,0.0
2020-03-30,Mayotte,0.0,0.0
2020-04-06,Mayotte,0.0,0.0
2020-04-13,Mayotte,0.0,0.0
2020-04-20,Mayotte,286.1230329,0.0
2020-04-27,Mayotte,0.0,0.0
2020-05-04,Mayotte,0.0,0.0
2020-05-11,Mayotte,0.0,0.0
2020-05-18,Mayotte,0.0,0.0
2020-05-25,Mayotte,126.10340479,0.0
2020-06-01,Mayotte,0.0,0.0
2020-06-08,Mayotte,124.22360248,0.0
2020-06-15,Mayotte,0.0,0.0
2020-06-22,Mayotte,0.0,0.0
2020-06-29,Mayotte,0.0,0.0
2020-07-06,Mayotte,0.0,0.0
2020-07-13,Mayotte,0.0,0.0
2020-07-20,Mayotte,0.0,0.0
2020-07-27,Mayotte,139.08205841,0.0
2020-08-03,Mayotte,0.0,0.0
2020-08-10,Mayotte,0.0,0.0
2020-08-17,Mayotte,0.0,0.0
2020-08-24,Mayotte,0.0,0.0
2020-08-31,Mayotte,136.79890561,0.0
2020-09-07,Mayotte,0.0,0.0
2020-09-14,Mayotte,123.60939431,0.0
2020-09-21,Mayotte,0.0,0.0
2020-09-28,Mayotte,0.0,0.0
2020-10-05,Mayotte,553.25034578,0.0
2020-10-12,Mayotte,0.0,0.0
2020-10-19,Mayotte,0.0,0.0
2020-10-26,Mayotte,0.0,0.0
2020-11-02,Mayotte,0.0,0.0
2020-11-09,Mayotte,239.23444976,0.0
2020-11-16,Mayotte,0.0,0.0
2020-11-23,Mayotte,0.0,0.0
2020-11-30,Mayotte,0.0,0.0
2020-12-07,Mayotte,0.0,0.0
2020-12-14,Mayotte,0.0,0.0
2020-12-21,Mayotte,0.0,0.0
2020-12-28,Mayotte,0.0,0.0
2021-01-04,Mayotte,138.31258645,0.0
2021-01-11,Mayotte,261.78010471,0.0
2021-01-18,Mayotte,130.20833333,0.0
2021-01-25,Mayotte,126.74271229,0.0
2021-02-01,Mayotte,0.0,0.0
2021-02-08,Mayotte,0.0,0.0
2021-02-15,Mayotte,0.0,0.0
2021-02-22,Mayotte,0.0,0.0
2021-03-01,Mayotte,170.64846416,0.0
2021-03-08,Mayotte,0.0,0.0
2021-03-15,Mayotte,290.27576197,0.0
2021-03-22,Mayotte,0.0,0.0
2021-03-29,Mayotte,0.0,0.0
2021-04-05,Mayotte,0.0,0.0
2021-04-12,Mayotte,122.39902081,0.0
2021-04-19,Mayotte,134.58950202,0.0
2021-04-26,Mayotte,0.0,0.0
2021-05-03,Mayotte,0.0,0.0
2021-05-10,Mayotte,118.34319527,0.0
2021-05-17,Mayotte,116.55011655,0.0
2021-05-24,Mayotte,0.0,0.0
2021-05-31,Mayotte,0.0,0.0
2021-06-07,Mayotte,0.0,0.0
2021-06-14,Mayotte,0.0,0.0
2021-06-21,Mayotte,254.45292621,0.0
2021-06-28,Mayotte,0.0,0.0
2021-07-05,Mayotte,0.0,0.0
2021-07-12,Mayotte,0.0,0.0
2021-07-19,Mayotte,0.0,0.0
2021-07-26,Mayotte,0.0,0.0
2021-08-02,Mayotte,0.0,0.0
2021-08-09,Mayotte,119.76047904,0.0
2021-08-16,Mayotte,0.0,0.0
2021-08-23,Mayotte,0.0,0.0
2021-08-30,Mayotte,0.0,0.0
2021-09-06,Mayotte,0.0,0.0
2021-09-13,Mayotte,135.68521031,0.0
2021-09-20,Mayotte,413.2231405,0.0
2021-09-27,Mayotte,761.03500761,0.0
2021-10-04,Mayotte,1136.3636364,0.0
2021-10-11,Mayotte,1990.6323185,0.0
2021-10-18,Mayotte,3571.4285714,0.0
2021-10-25,Mayotte,2367.5310034,0.0
2021-11-01,Mayotte,725.51390568,0.0
2021-11-08,Mayotte,526.31578947,0.0
2021-11-15,Mayotte,630.51702396,0.0
2021-11-22,Mayotte,875.0,0.0
2021-11-29,Mayotte,473.37278107,0.0
2021-12-06,Mayotte,380.7106599,0.0
2021-12-13,Mayotte,1678.6570743,0.0
2021-12-20,Mayotte,1326.8998794,0.0
2021-12-27,Mayotte,1070.9504685,0.0
2022-01-03,Mayotte,0.0,0.0
2022-01-10,Mayotte,145.98540146,0.0
2022-01-17,Mayotte,154.08320493,0.0
2022-01-24,Mayotte,143.67816092,0.0
2022-01-31,Mayotte,0.0,0.0
2022-02-07,Mayotte,0.0,0.0
2022-02-14,Mayotte,121.21212121,0.0
2022-02-21,Mayotte,393.18479685,0.0
2022-02-28,Mayotte,121.21212121,0.0
2022-03-07,Mayotte,124.22360248,0.0
2022-03-14,Mayotte,671.1409396,0.0
2022-03-21,Mayotte,557.41360089,0.0
2022-03-28,Mayotte,468.93317702,0.0
2022-04-04,Mayotte,455.0625711,0.0
2022-04-11,Mayotte,1140.6844106,0.0
2022-04-18,Mayotte,897.43589744,0.0
2022-04-25,Mayotte,513.478819,0.0
2022-05-02,Mayotte,1846.9656992,0.0
2022-05-09,Mayotte,1349.5276653,0.0
2022-05-16,Mayotte,1351.3513514,0.0
2022-05-23,Mayotte,512.82051282,0.0
2022-05-30,Mayotte,396.3011889,0.0
2022-06-06,Mayotte,583.94160584,0.0
2022-06-13,Mayotte,603.31825038,0.0
2022-06-20,Mayotte,150.82956259,0.0
2022-06-27,Mayotte,159.23566879,0.0
2022-07-04,Mayotte,914.63414634,0.0
2022-07-11,Mayotte,890.20771513,0.0
2022-07-18,Mayotte,285.71428571,0.0
2022-07-25,Mayotte,307.69230769,0.0
2022-08-01,Mayotte,0.0,0.0
2022-08-08,Mayotte,437.31778426,0.0
2022-08-15,Mayotte,296.73590504,0.0
2022-08-22,Mayotte,153.60983103,0.0
2022-08-29,Mayotte,274.3484225,0.0
2022-09-05,Mayotte,0.0,0.0
2022-09-12,Mayotte,0.0,0.0
2022-09-19,Mayotte,0.0,0.0
2022-09-26,Mayotte,364.0776699,0.0
2022-10-03,Mayotte,0.0,0.0
2022-10-10,Mayotte,441.50110375,0.0
2022-10-17,Mayotte,204.08163265,0.0
2022-10-24,Mayotte,562.42969629,0.0
2022-10-31,Mayotte,1402.373247,0.0
2022-11-07,Mayotte,692.04152249,0.0
2022-11-14,Mayotte,1269.53125,0.0
2022-11-21,Mayotte,606.67340748,0.0
2022-11-28,Mayotte,1708.6330935,0.0
2022-12-05,Mayotte,2316.9601483,0.0
2022-12-12,Mayotte,3862.6609442,0.0
2022-12-19,Mayotte,3966.0056657,0.0
2022-12-26,Mayotte,1197.6047904,0.0
2023-01-02,Mayotte,1585.2047556,0.0
2023-01-09,Mayotte,941.42259414,0.0
2023-01-16,Mayotte,398.4063745,0.0
2023-01-23,Mayotte,216.45021645,0.0
2023-01-30,Mayotte,99.9000999,0.0
2023-02-06,Mayotte,416.23309053,0.0
2023-02-13,Mayotte,513.87461459,0.0
2023-02-20,Mayotte,693.75619425,0.0
2023-02-27,Mayotte,863.72360845,0.0
2023-03-06,Mayotte,567.64427625,0.0
2023-03-13,Mayotte,1240.0354296,0.0
2023-03-20,Mayotte,1180.7447775,0.0
2023-03-27,Mayotte,1720.8413002,0.0
2023-04-03,Mayotte,1284.4036697,0.0
2023-04-10,Mayotte,673.07692308,0.0
2023-04-17,Mayotte,711.38211382,0.0
2023-04-24,Mayotte,420.60988433,0.0
2023-05-01,Mayotte,220.50716648,0.0
2023-05-08,Mayotte,116.00928074,0.0
2023-05-15,Mayotte,0.0,0.0
2023-05-22,Mayotte,0.0,0.0
2023-05-29,Mayotte,0.0,0.0
2023-06-05,Mayotte,211.41649049,0.0
2023-06-12,Mayotte,157.9778831,0.0
2023-06-19,Mayotte,0.0,0.0
2023-06-26,Mayotte,210.52631579,0.0
2023-07-03,Mayotte,403.22580645,0.0
2023-07-10,Mayotte,0.0,0.0
2023-07-17,Mayotte,188.67924528,0.0
2023-07-24,Mayotte,0.0,0.0
2023-07-31,Mayotte,145.34883721,0.0
2023-08-07,Mayotte,145.34883721,0.0
2023-08-14,Mayotte,0.0,0.0
2023-08-21,Mayotte,310.07751938,0.0
2023-08-28,Mayotte,0.0,0.0
2023-09-04,Mayotte,223.21428571,0.0
2023-09-11,Mayotte,0.0,0.0
2023-09-18,Mayotte,0.0,0.0
2023-09-25,Mayotte,243.30900243,0.0
2023-10-02,Mayotte,415.8004158,0.0
2023-10-09,Mayotte,276.24309392,0.0
2023-10-16,Mayotte,376.88442211,0.0
2023-10-23,Mayotte,813.00813008,0.0
2023-10-30,Mayotte,145.77259475,0.0
2023-11-06,Mayotte,919.54022989,0.0
2023-11-13,Mayotte,435.25571273,0.0
2023-11-20,Mayotte,1698.3016983,0.0
2023-11-27,Mayotte,563.69785795,0.0
2023-12-04,Mayotte,790.96045198,0.0
2023-12-11,Mayotte,1574.8031496,0.0
2023-12-18,Mayotte,2168.0216802,0.0
2023-12-25,Mayotte,1183.4319527,0.0
2024-01-01,Mayotte,581.39534884,0.0
2024-01-08,Mayotte,894.85458613,0.0
2024-01-15,Mayotte,851.06382979,0.0
2024-01-22,Mayotte,158.73015873,0.0
2024-01-29,Mayotte,141.04372355,0.0
2024-02-05,Mayotte,162.60162602,0.0
2024-02-12,Mayotte,0.0,0.0
2024-02-19,Mayotte,0.0,0.0
2024-02-26,Mayotte,0.0,0.0
2024-03-04,Mayotte,283.68794326,0.0
2024-03-11,Mayotte,167.5041876,0.0
2024-03-18,Mayotte,147.27540501,0.0
2024-03-25,Mayotte,178.89087657,0.0
2024-04-01,Mayotte,0.0,0.0
2024-04-08,Mayotte,0.0,0.0
2024-04-15,Mayotte,0.0,0.0
2024-04-22,Mayotte,0.0,0.0
2024-04-29,Mayotte,0.0,0.0
2024-05-06,Mayotte,0.0,0.0
2024-05-13,Mayotte,440.52863436,0.0
