date,region,ias_regional
2024-02-07,Hauts-de-France,0.47
2024-02-07,Normandie,0.2575
2024-02-07,Nouvelle-Aquitaine,2.7600000000000002
2024-02-07,Occitanie,0.525
2024-02-07,Pays de la Loire,0.745
2024-02-07,Provence-Alpes-Côte d'Azur,0.07
2024-02-07,Île-de-France,0.14
2024-02-08,Auvergne-Rhône-Alpes,1.46
2024-02-08,Bourgogne-Franche-Comté,0.96
2024-02-08,Bretagne,0.785
2024-02-08,Centre-Val de Loire,0.79
2024-02-08,Corse,0.025
2024-02-08,Grand Est,0.3133333333333333
2024-02-08,Hauts-de-France,0.515
2024-02-08,Normandie,0.27749999999999997
2024-02-08,Nouvelle-Aquitaine,3.0733333333333337
2024-02-08,Occitanie,0.485
2024-02-08,Pays de la Loire,0.63
2024-02-08,Provence-Alpes-Côte d'Azur,0.06
2024-02-08,Île-de-France,0.12
2024-02-09,Auvergne-Rhône-Alpes,1.62
2024-02-09,Bourgogne-Franche-Comté,0.8
2024-02-09,Bretagne,0.85
2024-02-09,Centre-Val de Loire,0.82
2024-02-09,Corse,0.28
2024-02-09,Grand Est,0.35166666666666674
2024-02-09,Hauts-de-France,0.595
2024-02-09,Normandie,0.2825
2024-02-09,Nouvelle-Aquitaine,3.2916666666666665
2024-02-09,Occitanie,0.46499999999999997
2024-02-09,Pays de la Loire,0.52
2024-02-09,Provence-Alpes-Côte d'Azur,0.04
2024-02-09,Île-de-France,0.11
2024-02-10,Auvergne-Rhône-Alpes,1.595
2024-02-10,Bourgogne-Franche-Comté,0.6475
2024-02-10,Bretagne,0.86
2024-02-10,Centre-Val de Loire,0.88
2024-02-10,Corse,1.225
2024-02-10,Grand Est,0.3833333333333333
2024-02-10,Hauts-de-France,0.6950000000000001
2024-02-10,Normandie,0.27749999999999997
2024-02-10,Nouvelle-Aquitaine,3.341666666666667
2024-02-10,Occitanie,0.435
2024-02-10,Pays de la Loire,0.42
2024-02-10,Provence-Alpes-Côte d'Azur,0.03
2024-02-10,Île-de-France,0.11
2024-02-11,Auvergne-Rhône-Alpes,1.5050000000000001
2024-02-11,Bourgogne-Franche-Comté,0.5
2024-02-11,Bretagne,0.775
2024-02-11,Centre-Val de Loire,0.93
2024-02-11,Corse,3.0
2024-02-11,Grand Est,0.43
2024-02-11,Hauts-de-France,0.8025
2024-02-11,Normandie,0.2425
2024-02-11,Nouvelle-Aquitaine,3.1350000000000002
2024-02-11,Occitanie,0.39
2024-02-11,Pays de la Loire,0.33
2024-02-11,Provence-Alpes-Côte d'Azur,0.02
2024-02-11,Île-de-France,0.11
2024-02-12,Auvergne-Rhône-Alpes,1.2075
2024-02-12,Bourgogne-Franche-Comté,0.395
2024-02-12,Bretagne,0.705
2024-02-12,Centre-Val de Loire,0.95
2024-02-12,Corse,4.955
2024-02-12,Grand Est,0.48
2024-02-12,Hauts-de-France,0.8
2024-02-12,Normandie,0.19
2024-02-12,Nouvelle-Aquitaine,2.7733333333333334
2024-02-12,Occitanie,0.355
2024-02-12,Pays de la Loire,0.275
2024-02-12,Provence-Alpes-Côte d'Azur,0.02
2024-02-12,Île-de-France,0.1
2024-02-13,Auvergne-Rhône-Alpes,0.9750000000000001
2024-02-13,Bourgogne-Franche-Comté,0.305
2024-02-13,Bretagne,0.615
2024-02-13,Centre-Val de Loire,0.98
2024-02-13,Corse,5.85
2024-02-13,Grand Est,0.5133333333333333
2024-02-13,Hauts-de-France,0.7675
2024-02-13,Normandie,0.145
2024-02-13,Nouvelle-Aquitaine,2.2266666666666666
2024-02-13,Occitanie,0.29000000000000004
2024-02-13,Pays de la Loire,0.22
2024-02-13,Provence-Alpes-Côte d'Azur,0.02
2024-02-13,Île-de-France,0.1
2024-02-14,Auvergne-Rhône-Alpes,0.76
2024-02-14,Bourgogne-Franche-Comté,0.255
2024-02-14,Bretagne,0.545
2024-02-14,Centre-Val de Loire,0.95
2024-02-14,Corse,4.965
2024-02-14,Grand Est,0.54
2024-02-14,Hauts-de-France,0.7274999999999999
2024-02-14,Normandie,0.13
2024-02-14,Nouvelle-Aquitaine,1.7933333333333332
2024-02-14,Occitanie,0.2425
2024-02-14,Pays de la Loire,0.205
2024-02-14,Provence-Alpes-Côte d'Azur,0.02
2024-02-14,Île-de-France,0.1
2024-02-15,Auvergne-Rhône-Alpes,0.55
2024-02-15,Bourgogne-Franche-Comté,0.2225
2024-02-15,Bretagne,0.46
2024-02-15,Centre-Val de Loire,0.79
2024-02-15,Corse,2.965
2024-02-15,Grand Est,0.5366666666666666
2024-02-15,Hauts-de-France,0.715
2024-02-15,Normandie,0.12
2024-02-15,Nouvelle-Aquitaine,1.3633333333333333
2024-02-15,Occitanie,0.2025
2024-02-15,Pays de la Loire,0.2
2024-02-15,Provence-Alpes-Côte d'Azur,0.03
2024-02-15,Île-de-France,0.09
2024-02-16,Auvergne-Rhône-Alpes,0.42
2024-02-16,Bourgogne-Franche-Comté,0.19
2024-02-16,Bretagne,0.355
2024-02-16,Centre-Val de Loire,0.64
2024-02-16,Corse,1.165
2024-02-16,Grand Est,0.48333333333333334
2024-02-16,Hauts-de-France,0.6100000000000001
2024-02-16,Normandie,0.12000000000000001
2024-02-16,Nouvelle-Aquitaine,1.0866666666666667
2024-02-16,Occitanie,0.175
2024-02-16,Pays de la Loire,0.18
2024-02-16,Provence-Alpes-Côte d'Azur,0.06
2024-02-16,Île-de-France,0.09
2024-02-17,Auvergne-Rhône-Alpes,0.315
2024-02-17,Bourgogne-Franche-Comté,0.14
2024-02-17,Bretagne,0.3
2024-02-17,Centre-Val de Loire,0.49
2024-02-17,Corse,0.26
2024-02-17,Grand Est,0.37333333333333335
2024-02-17,Hauts-de-France,0.465
2024-02-17,Normandie,0.1225
2024-02-17,Nouvelle-Aquitaine,0.9266666666666667
2024-02-17,Occitanie,0.16999999999999998
2024-02-17,Pays de la Loire,0.165
2024-02-17,Provence-Alpes-Côte d'Azur,0.07
2024-02-17,Île-de-France,0.08
2024-02-18,Auvergne-Rhône-Alpes,0.24
2024-02-18,Bourgogne-Franche-Comté,0.11750000000000001
2024-02-18,Bretagne,0.28
2024-02-18,Centre-Val de Loire,0.4
2024-02-18,Corse,0.02
2024-02-18,Grand Est,0.25
2024-02-18,Hauts-de-France,0.315
2024-02-18,Normandie,0.11249999999999999
2024-02-18,Nouvelle-Aquitaine,0.7999999999999999
2024-02-18,Occitanie,0.16249999999999998
2024-02-18,Pays de la Loire,0.15
2024-02-18,Provence-Alpes-Côte d'Azur,0.05
2024-02-18,Île-de-France,0.08
2024-02-19,Auvergne-Rhône-Alpes,0.17500000000000002
2024-02-19,Bourgogne-Franche-Comté,0.10500000000000001
2024-02-19,Bretagne,0.265
2024-02-19,Centre-Val de Loire,0.3
2024-02-19,Corse,0.0
2024-02-19,Grand Est,0.16166666666666665
2024-02-19,Hauts-de-France,0.23500000000000001
2024-02-19,Normandie,0.10500000000000001
2024-02-19,Nouvelle-Aquitaine,0.6966666666666667
2024-02-19,Occitanie,0.14500000000000002
2024-02-19,Pays de la Loire,0.14
2024-02-19,Provence-Alpes-Côte d'Azur,0.03
2024-02-19,Île-de-France,0.07
2024-02-20,Auvergne-Rhône-Alpes,0.1425
2024-02-20,Bourgogne-Franche-Comté,0.10500000000000001
2024-02-20,Bretagne,0.295
2024-02-20,Centre-Val de Loire,0.27
2024-02-20,Corse,0.0
2024-02-20,Grand Est,0.09499999999999999
2024-02-20,Hauts-de-France,0.19
2024-02-20,Normandie,0.0825
2024-02-20,Nouvelle-Aquitaine,0.62
2024-02-20,Occitanie,0.1225
2024-02-20,Pays de la Loire,0.13
2024-02-20,Provence-Alpes-Côte d'Azur,0.02
2024-02-20,Île-de-France,0.05
2024-02-21,Auvergne-Rhône-Alpes,0.12
2024-02-21,Bourgogne-Franche-Comté,0.11
2024-02-21,Bretagne,0.325
2024-02-21,Centre-Val de Loire,0.27
2024-02-21,Corse,0.0
2024-02-21,Grand Est,0.06333333333333334
2024-02-21,Hauts-de-France,0.16
2024-02-21,Normandie,0.07
2024-02-21,Nouvelle-Aquitaine,0.5666666666666667
2024-02-21,Occitanie,0.095
2024-02-21,Pays de la Loire,0.12
2024-02-21,Provence-Alpes-Côte d'Azur,0.01
2024-02-21,Île-de-France,0.04
2024-02-22,Auvergne-Rhône-Alpes,0.115
2024-02-22,Bourgogne-Franche-Comté,0.105
2024-02-22,Bretagne,0.34
2024-02-22,Centre-Val de Loire,0.26
2024-02-22,Corse,0.0
2024-02-22,Grand Est,0.049999999999999996
2024-02-22,Hauts-de-France,0.135
2024-02-22,Normandie,0.055
2024-02-22,Nouvelle-Aquitaine,0.5133333333333333
2024-02-22,Occitanie,0.0775
2024-02-22,Pays de la Loire,0.11
2024-02-22,Provence-Alpes-Côte d'Azur,0.01
2024-02-22,Île-de-France,0.04
2024-02-23,Auvergne-Rhône-Alpes,0.11
2024-02-23,Bourgogne-Franche-Comté,0.095
2024-02-23,Bretagne,0.28
2024-02-23,Centre-Val de Loire,0.28
2024-02-23,Corse,0.0
2024-02-23,Grand Est,0.04833333333333334
2024-02-23,Hauts-de-France,0.115
2024-02-23,Normandie,0.04
2024-02-23,Nouvelle-Aquitaine,0.4766666666666666
2024-02-23,Occitanie,0.06
2024-02-23,Pays de la Loire,0.1
2024-02-23,Provence-Alpes-Côte d'Azur,0.01
2024-02-23,Île-de-France,0.03
2024-02-24,Auvergne-Rhône-Alpes,0.11
2024-02-24,Bourgogne-Franche-Comté,0.085
2024-02-24,Bretagne,0.22
2024-02-24,Centre-Val de Loire,0.31
2024-02-24,Corse,0.0
2024-02-24,Grand Est,0.04666666666666667
2024-02-24,Hauts-de-France,0.10500000000000001
2024-02-24,Normandie,0.025
2024-02-24,Nouvelle-Aquitaine,0.39666666666666667
2024-02-24,Occitanie,0.04
2024-02-24,Pays de la Loire,0.08
2024-02-24,Provence-Alpes-Côte d'Azur,0.01
2024-02-24,Île-de-France,0.03
2024-02-25,Auvergne-Rhône-Alpes,0.105
2024-02-25,Bourgogne-Franche-Comté,0.07
2024-02-25,Bretagne,0.165
2024-02-25,Centre-Val de Loire,0.29
2024-02-25,Corse,0.0
2024-02-25,Grand Est,0.04666666666666667
2024-02-25,Hauts-de-France,0.08
2024-02-25,Normandie,0.02
2024-02-25,Nouvelle-Aquitaine,0.35833333333333334
2024-02-25,Occitanie,0.03
2024-02-25,Pays de la Loire,0.06
2024-02-25,Provence-Alpes-Côte d'Azur,0.01
2024-02-25,Île-de-France,0.03
2024-02-26,Auvergne-Rhône-Alpes,0.105
2024-02-26,Bourgogne-Franche-Comté,0.055
2024-02-26,Bretagne,0.12
2024-02-26,Centre-Val de Loire,0.24
2024-02-26,Corse,0.0
2024-02-26,Grand Est,0.049999999999999996
2024-02-26,Hauts-de-France,0.07500000000000001
2024-02-26,Normandie,0.02
2024-02-26,Nouvelle-Aquitaine,0.30666666666666664
2024-02-26,Occitanie,0.025
2024-02-26,Pays de la Loire,0.05
2024-02-26,Provence-Alpes-Côte d'Azur,0.01
2024-02-26,Île-de-France,0.02
2024-02-27,Auvergne-Rhône-Alpes,0.105
2024-02-27,Bourgogne-Franche-Comté,0.04
2024-02-27,Bretagne,0.1
2024-02-27,Centre-Val de Loire,0.21
2024-02-27,Corse,0.0
2024-02-27,Grand Est,0.06
2024-02-27,Hauts-de-France,0.07
2024-02-27,Normandie,0.02
2024-02-27,Nouvelle-Aquitaine,0.2733333333333334
2024-02-27,Occitanie,0.02
2024-02-27,Pays de la Loire,0.04
2024-02-27,Provence-Alpes-Côte d'Azur,0.01
2024-02-27,Île-de-France,0.02
2024-02-28,Auvergne-Rhône-Alpes,0.11
2024-02-28,Bourgogne-Franche-Comté,0.03
2024-02-28,Bretagne,0.08
2024-02-28,Centre-Val de Loire,0.18
2024-02-28,Corse,0.0
2024-02-28,Grand Est,0.056666666666666664
2024-02-28,Hauts-de-France,0.08
2024-02-28,Normandie,0.030000000000000002
2024-02-28,Nouvelle-Aquitaine,0.24333333333333332
2024-02-28,Occitanie,0.030000000000000002
2024-02-28,Pays de la Loire,0.03
2024-02-28,Provence-Alpes-Côte d'Azur,0.01
2024-02-28,Île-de-France,0.03
2024-03-01,Auvergne-Rhône-Alpes,0.08499999999999999
2024-03-01,Bourgogne-Franche-Comté,0.02
2024-03-01,Bretagne,0.06
2024-03-01,Centre-Val de Loire,0.14
2024-03-01,Corse,0.0
2024-03-01,Grand Est,0.043333333333333335
2024-03-01,Hauts-de-France,0.085
2024-03-01,Normandie,0.030000000000000002
2024-03-01,Nouvelle-Aquitaine,0.22666666666666668
2024-03-01,Occitanie,0.055
2024-03-01,Pays de la Loire,0.02
2024-03-01,Provence-Alpes-Côte d'Azur,0.01
2024-03-01,Île-de-France,0.03
2024-03-02,Auvergne-Rhône-Alpes,0.07
2024-03-02,Bourgogne-Franche-Comté,0.025
2024-03-02,Bretagne,0.05
2024-03-02,Centre-Val de Loire,0.11
2024-03-02,Corse,0.0
2024-03-02,Grand Est,0.03
2024-03-02,Hauts-de-France,0.07500000000000001
2024-03-02,Normandie,0.030000000000000002
2024-03-02,Nouvelle-Aquitaine,0.22
2024-03-02,Occitanie,0.085
2024-03-02,Pays de la Loire,0.02
2024-03-02,Provence-Alpes-Côte d'Azur,0.01
2024-03-02,Île-de-France,0.02
2024-03-03,Auvergne-Rhône-Alpes,0.06
2024-03-03,Bourgogne-Franche-Comté,0.025
2024-03-03,Bretagne,0.05
2024-03-03,Centre-Val de Loire,0.09
2024-03-03,Corse,0.0
2024-03-03,Grand Est,0.02
2024-03-03,Hauts-de-France,0.07
2024-03-03,Normandie,0.030000000000000002
2024-03-03,Nouvelle-Aquitaine,0.18000000000000002
2024-03-03,Occitanie,0.11
2024-03-03,Pays de la Loire,0.02
2024-03-03,Provence-Alpes-Côte d'Azur,0.01
2024-03-03,Île-de-France,0.02
2024-03-04,Auvergne-Rhône-Alpes,0.049999999999999996
2024-03-04,Bourgogne-Franche-Comté,0.03
2024-03-04,Bretagne,0.06
2024-03-04,Centre-Val de Loire,0.09
2024-03-04,Corse,0.0
2024-03-04,Grand Est,0.016666666666666666
2024-03-04,Hauts-de-France,0.075
2024-03-04,Normandie,0.030000000000000002
2024-03-04,Nouvelle-Aquitaine,0.15666666666666665
2024-03-04,Occitanie,0.125
2024-03-04,Pays de la Loire,0.03
2024-03-04,Provence-Alpes-Côte d'Azur,0.01
2024-03-04,Île-de-France,0.01
2024-03-05,Auvergne-Rhône-Alpes,0.049999999999999996
2024-03-05,Bourgogne-Franche-Comté,0.03
2024-03-05,Bretagne,0.06
2024-03-05,Centre-Val de Loire,0.08
2024-03-05,Corse,0.0
2024-03-05,Grand Est,0.01
2024-03-05,Hauts-de-France,0.08
2024-03-05,Normandie,0.025
2024-03-05,Nouvelle-Aquitaine,0.14666666666666667
2024-03-05,Occitanie,0.13
2024-03-05,Pays de la Loire,0.05
2024-03-05,Provence-Alpes-Côte d'Azur,0.01
2024-03-05,Île-de-France,0.01
2024-03-06,Auvergne-Rhône-Alpes,0.055
2024-03-06,Bourgogne-Franche-Comté,0.030000000000000002
2024-03-06,Bretagne,0.06
2024-03-06,Centre-Val de Loire,0.07
2024-03-06,Corse,0.0
2024-03-06,Grand Est,0.01
2024-03-06,Hauts-de-France,0.10500000000000001
2024-03-06,Normandie,0.02
2024-03-06,Nouvelle-Aquitaine,0.14
2024-03-06,Occitanie,0.11
2024-03-06,Pays de la Loire,0.06
2024-03-06,Provence-Alpes-Côte d'Azur,0.01
2024-03-06,Île-de-France,0.01
2024-03-07,Auvergne-Rhône-Alpes,0.06999999999999999
2024-03-07,Bourgogne-Franche-Comté,0.030000000000000002
2024-03-07,Bretagne,0.055
2024-03-07,Centre-Val de Loire,0.08
2024-03-07,Corse,0.0
2024-03-07,Grand Est,0.013333333333333334
2024-03-07,Hauts-de-France,0.14500000000000002
2024-03-07,Normandie,0.015
2024-03-07,Nouvelle-Aquitaine,0.12666666666666668
2024-03-07,Occitanie,0.09
2024-03-07,Pays de la Loire,0.07
2024-03-07,Provence-Alpes-Côte d'Azur,0.01
2024-03-07,Île-de-France,0.01
2024-03-08,Auvergne-Rhône-Alpes,0.06999999999999999
2024-03-08,Bourgogne-Franche-Comté,0.030000000000000002
2024-03-08,Bretagne,0.06
2024-03-08,Centre-Val de Loire,0.09
2024-03-08,Corse,0.0
2024-03-08,Grand Est,0.01
2024-03-08,Hauts-de-France,0.1775
2024-03-08,Normandie,0.01
2024-03-08,Nouvelle-Aquitaine,0.13
2024-03-08,Occitanie,0.065
2024-03-08,Pays de la Loire,0.07
2024-03-08,Provence-Alpes-Côte d'Azur,0.01
2024-03-08,Île-de-France,0.01
2024-03-09,Auvergne-Rhône-Alpes,0.06999999999999999
2024-03-09,Bourgogne-Franche-Comté,0.025
2024-03-09,Bretagne,0.06
2024-03-09,Centre-Val de Loire,0.1
2024-03-09,Corse,0.0
2024-03-09,Grand Est,0.016666666666666666
2024-03-09,Hauts-de-France,0.2
2024-03-09,Normandie,0.01
2024-03-09,Nouvelle-Aquitaine,0.13
2024-03-09,Occitanie,0.049999999999999996
2024-03-09,Pays de la Loire,0.07
2024-03-09,Provence-Alpes-Côte d'Azur,0.02
2024-03-09,Île-de-France,0.01
2024-03-10,Auvergne-Rhône-Alpes,0.06999999999999999
2024-03-10,Bourgogne-Franche-Comté,0.015
2024-03-10,Bretagne,0.06
2024-03-10,Centre-Val de Loire,0.12
2024-03-10,Corse,0.0
2024-03-10,Grand Est,0.02
2024-03-10,Hauts-de-France,0.20750000000000002
2024-03-10,Normandie,0.01
2024-03-10,Nouvelle-Aquitaine,0.15666666666666665
2024-03-10,Occitanie,0.034999999999999996
2024-03-10,Pays de la Loire,0.06
2024-03-10,Provence-Alpes-Côte d'Azur,0.02
2024-03-10,Île-de-France,0.01
2024-03-11,Auvergne-Rhône-Alpes,0.07
2024-03-11,Bourgogne-Franche-Comté,0.01
2024-03-11,Bretagne,0.06
2024-03-11,Centre-Val de Loire,0.15
2024-03-11,Corse,0.0
2024-03-11,Grand Est,0.02666666666666667
2024-03-11,Hauts-de-France,0.21000000000000002
2024-03-11,Normandie,0.005
2024-03-11,Nouvelle-Aquitaine,0.22
2024-03-11,Occitanie,0.030000000000000002
2024-03-11,Pays de la Loire,0.06
2024-03-11,Provence-Alpes-Côte d'Azur,0.02
2024-03-11,Île-de-France,0.01
2024-03-12,Auvergne-Rhône-Alpes,0.065
2024-03-12,Bourgogne-Franche-Comté,0.01
2024-03-12,Bretagne,0.06
2024-03-12,Centre-Val de Loire,0.15
2024-03-12,Corse,0.0
2024-03-12,Grand Est,0.02666666666666667
2024-03-12,Hauts-de-France,0.215
2024-03-12,Normandie,0.005
2024-03-12,Nouvelle-Aquitaine,0.3
2024-03-12,Occitanie,0.034999999999999996
2024-03-12,Pays de la Loire,0.06
2024-03-12,Provence-Alpes-Côte d'Azur,0.01
2024-03-12,Île-de-France,0.01
2024-03-13,Auvergne-Rhône-Alpes,0.060000000000000005
2024-03-13,Bourgogne-Franche-Comté,0.005
2024-03-13,Bretagne,0.06
2024-03-13,Centre-Val de Loire,0.16
2024-03-13,Corse,0.0
2024-03-13,Grand Est,0.02666666666666667
2024-03-13,Hauts-de-France,0.22000000000000003
2024-03-13,Normandie,0.01
2024-03-13,Nouvelle-Aquitaine,0.39666666666666667
2024-03-13,Occitanie,0.04
2024-03-13,Pays de la Loire,0.06
2024-03-13,Provence-Alpes-Côte d'Azur,0.01
2024-03-13,Île-de-France,0.01
2024-03-14,Auvergne-Rhône-Alpes,0.060000000000000005
2024-03-14,Bourgogne-Franche-Comté,0.005
2024-03-14,Bretagne,0.05
2024-03-14,Centre-Val de Loire,0.18
2024-03-14,Corse,0.0
2024-03-14,Grand Est,0.02666666666666667
2024-03-14,Hauts-de-France,0.19
2024-03-14,Normandie,0.01
2024-03-14,Nouvelle-Aquitaine,0.4633333333333333
2024-03-14,Occitanie,0.055
2024-03-14,Pays de la Loire,0.07
2024-03-14,Provence-Alpes-Côte d'Azur,0.01
2024-03-14,Île-de-France,0.01
2024-03-15,Auvergne-Rhône-Alpes,0.060000000000000005
2024-03-15,Bourgogne-Franche-Comté,0.005
2024-03-15,Bretagne,0.05
2024-03-15,Centre-Val de Loire,0.2
2024-03-15,Corse,0.0
2024-03-15,Grand Est,0.023333333333333334
2024-03-15,Hauts-de-France,0.16499999999999998
2024-03-15,Normandie,0.01
2024-03-15,Nouvelle-Aquitaine,0.4566666666666666
2024-03-15,Occitanie,0.06999999999999999
2024-03-15,Pays de la Loire,0.09
2024-03-15,Provence-Alpes-Côte d'Azur,0.01
2024-03-15,Île-de-France,0.01
2024-03-16,Auvergne-Rhône-Alpes,0.065
2024-03-16,Bourgogne-Franche-Comté,0.005
2024-03-16,Bretagne,0.06
2024-03-16,Centre-Val de Loire,0.23
2024-03-16,Corse,0.0
2024-03-16,Grand Est,0.02
2024-03-16,Hauts-de-France,0.14500000000000002
2024-03-16,Normandie,0.01
2024-03-16,Nouvelle-Aquitaine,0.42
2024-03-16,Occitanie,0.075
2024-03-16,Pays de la Loire,0.1
2024-03-16,Provence-Alpes-Côte d'Azur,0.01
2024-03-16,Île-de-France,0.02
2024-03-17,Auvergne-Rhône-Alpes,0.055
2024-03-17,Bourgogne-Franche-Comté,0.005
2024-03-17,Bretagne,0.06
2024-03-17,Centre-Val de Loire,0.27
2024-03-17,Corse,0.0
2024-03-17,Grand Est,0.015
2024-03-17,Hauts-de-France,0.125
2024-03-17,Normandie,0.01
2024-03-17,Nouvelle-Aquitaine,0.2966666666666667
2024-03-17,Occitanie,0.08
2024-03-17,Pays de la Loire,0.11
2024-03-17,Provence-Alpes-Côte d'Azur,0.0
2024-03-17,Île-de-France,0.02
2024-03-18,Auvergne-Rhône-Alpes,0.049999999999999996
2024-03-18,Bourgogne-Franche-Comté,0.005
2024-03-18,Bretagne,0.06
2024-03-18,Centre-Val de Loire,0.22
2024-03-18,Corse,0.0
2024-03-18,Grand Est,0.01
2024-03-18,Hauts-de-France,0.11
2024-03-18,Normandie,0.02
2024-03-18,Nouvelle-Aquitaine,0.18000000000000002
2024-03-18,Occitanie,0.075
2024-03-18,Pays de la Loire,0.12
2024-03-18,Provence-Alpes-Côte d'Azur,0.0
2024-03-18,Île-de-France,0.02
2024-03-19,Auvergne-Rhône-Alpes,0.034999999999999996
2024-03-19,Bourgogne-Franche-Comté,0.005
2024-03-19,Bretagne,0.06
2024-03-19,Centre-Val de Loire,0.21
2024-03-19,Corse,0.0
2024-03-19,Grand Est,0.01
2024-03-19,Hauts-de-France,0.115
2024-03-19,Normandie,0.025
2024-03-19,Nouvelle-Aquitaine,0.10000000000000002
2024-03-19,Occitanie,0.065
2024-03-19,Pays de la Loire,0.13
2024-03-19,Provence-Alpes-Côte d'Azur,0.0
2024-03-19,Île-de-France,0.02
2024-03-20,Auvergne-Rhône-Alpes,0.030000000000000002
2024-03-20,Bourgogne-Franche-Comté,0.005
2024-03-20,Bretagne,0.07
2024-03-20,Centre-Val de Loire,0.18
2024-03-20,Corse,0.0
2024-03-20,Grand Est,0.01
2024-03-20,Hauts-de-France,0.12
2024-03-20,Normandie,0.0275
2024-03-20,Nouvelle-Aquitaine,0.06
2024-03-20,Occitanie,0.049999999999999996
2024-03-20,Pays de la Loire,0.13
2024-03-20,Provence-Alpes-Côte d'Azur,0.0
2024-03-20,Île-de-France,0.02
2024-03-21,Auvergne-Rhône-Alpes,0.025
2024-03-21,Bourgogne-Franche-Comté,0.005
2024-03-21,Bretagne,0.08
2024-03-21,Centre-Val de Loire,0.18
2024-03-21,Corse,0.0
2024-03-21,Grand Est,0.01
2024-03-21,Hauts-de-France,0.12
2024-03-21,Normandie,0.030000000000000002
2024-03-21,Nouvelle-Aquitaine,0.04666666666666667
2024-03-21,Occitanie,0.04
2024-03-21,Pays de la Loire,0.12
2024-03-21,Provence-Alpes-Côte d'Azur,0.0
2024-03-21,Île-de-France,0.02
2024-03-22,Auvergne-Rhône-Alpes,0.02
2024-03-22,Bourgogne-Franche-Comté,0.005
2024-03-22,Bretagne,0.09
2024-03-22,Centre-Val de Loire,0.18
2024-03-22,Corse,0.0
2024-03-22,Grand Est,0.01
2024-03-22,Hauts-de-France,0.135
2024-03-22,Normandie,0.0275
2024-03-22,Nouvelle-Aquitaine,0.04666666666666667
2024-03-22,Occitanie,0.030000000000000002
2024-03-22,Pays de la Loire,0.1
2024-03-22,Provence-Alpes-Côte d'Azur,0.0
2024-03-22,Île-de-France,0.02
2024-03-23,Auvergne-Rhône-Alpes,0.02
2024-03-23,Bourgogne-Franche-Comté,0.005
2024-03-23,Bretagne,0.1
2024-03-23,Centre-Val de Loire,0.17
2024-03-23,Corse,0.0
2024-03-23,Grand Est,0.013333333333333334
2024-03-23,Hauts-de-France,0.15
2024-03-23,Normandie,0.025
2024-03-23,Nouvelle-Aquitaine,0.05333333333333334
2024-03-23,Occitanie,0.025
2024-03-23,Pays de la Loire,0.08
2024-03-23,Provence-Alpes-Côte d'Azur,0.0
2024-03-23,Île-de-France,0.01
2024-03-24,Auvergne-Rhône-Alpes,0.025
2024-03-24,Bourgogne-Franche-Comté,0.01
2024-03-24,Bretagne,0.11
2024-03-24,Centre-Val de Loire,0.15
2024-03-24,Corse,0.0
2024-03-24,Grand Est,0.016666666666666666
2024-03-24,Hauts-de-France,0.16499999999999998
2024-03-24,Normandie,0.02
2024-03-24,Nouvelle-Aquitaine,0.05666666666666667
2024-03-24,Occitanie,0.025
2024-03-24,Pays de la Loire,0.06
2024-03-24,Provence-Alpes-Côte d'Azur,0.0
2024-03-24,Île-de-France,0.01
2024-03-25,Auvergne-Rhône-Alpes,0.025
2024-03-25,Bourgogne-Franche-Comté,0.01
2024-03-25,Bretagne,0.11
2024-03-25,Centre-Val de Loire,0.13
2024-03-25,Corse,0.0
2024-03-25,Grand Est,0.02
2024-03-25,Hauts-de-France,0.155
2024-03-25,Normandie,0.015
2024-03-25,Nouvelle-Aquitaine,0.06666666666666667
2024-03-25,Occitanie,0.025
2024-03-25,Pays de la Loire,0.06
2024-03-25,Provence-Alpes-Côte d'Azur,0.0
2024-03-25,Île-de-France,0.01
2024-03-26,Auvergne-Rhône-Alpes,0.03
2024-03-26,Bourgogne-Franche-Comté,0.01
2024-03-26,Bretagne,0.11
2024-03-26,Centre-Val de Loire,0.11
2024-03-26,Corse,0.0
2024-03-26,Grand Est,0.02
2024-03-26,Hauts-de-France,0.135
2024-03-26,Normandie,0.01
2024-03-26,Nouvelle-Aquitaine,0.07333333333333333
2024-03-26,Occitanie,0.02
2024-03-26,Pays de la Loire,0.05
2024-03-26,Provence-Alpes-Côte d'Azur,0.0
2024-03-26,Île-de-France,0.01
2024-03-27,Auvergne-Rhône-Alpes,0.03
2024-03-27,Bourgogne-Franche-Comté,0.01
2024-03-27,Bretagne,0.11
2024-03-27,Centre-Val de Loire,0.1
2024-03-27,Corse,0.0
2024-03-27,Grand Est,0.016666666666666666
2024-03-27,Hauts-de-France,0.11
2024-03-27,Normandie,0.01
2024-03-27,Nouvelle-Aquitaine,0.08
2024-03-27,Occitanie,0.02
2024-03-27,Pays de la Loire,0.04
2024-03-27,Provence-Alpes-Côte d'Azur,0.0
2024-03-27,Île-de-France,0.0
2024-03-28,Auvergne-Rhône-Alpes,0.03
2024-03-28,Bourgogne-Franche-Comté,0.005
2024-03-28,Bretagne,0.1
2024-03-28,Centre-Val de Loire,0.08
2024-03-28,Corse,0.0
2024-03-28,Grand Est,0.013333333333333334
2024-03-28,Hauts-de-France,0.09
2024-03-28,Normandie,0.01
2024-03-28,Nouvelle-Aquitaine,0.07
2024-03-28,Occitanie,0.02
2024-03-28,Pays de la Loire,0.03
2024-03-28,Provence-Alpes-Côte d'Azur,0.0
2024-03-28,Île-de-France,0.0
