date_semaine,region,annee,taux_ias,taux_ias_std,taux_ias_min,taux_ias_max,urgences_grippe,sos_medecins,vacc_moins_65_risque,vacc_65_plus,vacc_65_74,vacc_75_plus,mois,semaine_annee,jour_annee,saison,annee_epidemio
2020-11-09,Pays de la Loire,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,54.2814181246,60.024009604,39.44,62.68000000000001,,,11,46,314,hiver,2021
2020-11-09,Provence-Alpes-Côte d'Azur,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,86.67787607416666,488.992551825,34.53333333333333,55.5,,,11,46,314,hiver,2021
2020-11-09,Réunion,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,72.280448139,0.0,,,,,11,46,314,hiver,2021
2020-11-09,Île-de-France,2020,17.12857142857143,0.0,17.12857142857143,17.12857142857143,134.96331708937498,354.169673094,34.6,57.625,,,11,46,314,hiver,2021
2020-11-16,Auvergne-Rhône-Alpes,2020,16.6,0.0,16.6,16.6,49.424501534916665,214.5295909016667,40.416666666666664,58.958333333333336,,,11,47,321,hiver,2021
2020-11-16,Bourgogne-Franche-Comté,2020,16.6,0.0,16.6,16.6,89.04333091287499,248.95292262666663,40.8375,59.7,,,11,47,321,hiver,2021
2020-11-16,Bretagne,2020,16.6,0.0,16.6,16.6,27.48921026825,71.76175098666667,40.775,65.325,,,11,47,321,hiver,2021
2020-11-16,Centre-Val de Loire,2020,16.6,0.0,16.6,16.6,47.7129934375,148.40675463333332,41.300000000000004,62.18333333333334,,,11,47,321,hiver,2021
2020-11-16,Corse,2020,16.6,0.0,16.6,16.6,82.236842105,0.0,34.5,54.95,,,11,47,321,hiver,2021
2020-11-16,Grand Est,2020,16.6,0.0,16.6,16.6,44.625137723,11.7855038302,41.010000000000005,60.529999999999994,,,11,47,321,hiver,2021
2020-11-16,Guadeloupe,2020,16.6,0.0,16.6,16.6,0.0,0.0,17.2,27.5,,,11,47,321,hiver,2021
2020-11-16,Guyane,2020,16.6,0.0,16.6,16.6,174.52006981,0.0,14.0,21.9,,,11,47,321,hiver,2021
2020-11-16,Hauts-de-France,2020,16.6,0.0,16.6,16.6,58.9733313858,241.4005946,43.059999999999995,61.74000000000001,,,11,47,321,hiver,2021
2020-11-16,Mayotte,2020,16.6,0.0,16.6,16.6,0.0,0.0,,,,,11,47,321,hiver,2021
2020-11-16,Normandie,2020,16.6,0.0,16.6,16.6,114.4555872024,74.40476190333334,43.54,62.839999999999996,,,11,47,321,hiver,2021
2020-11-16,Nouvelle-Aquitaine,2020,16.6,0.0,16.6,16.6,13.59746056575,350.91548922,40.699999999999996,61.18333333333334,,,11,47,321,hiver,2021
2020-11-16,Occitanie,2020,16.6,0.0,16.6,16.6,109.643004403,168.9197071675,37.80769230769231,58.79230769230769,,,11,47,321,hiver,2021
2020-11-16,Pays de la Loire,2020,16.6,0.0,16.6,16.6,47.670789505,125.90494177,39.44,62.68000000000001,,,11,47,321,hiver,2021
2020-11-16,Provence-Alpes-Côte d'Azur,2020,16.6,0.0,16.6,16.6,34.705129405166666,372.34748517,34.53333333333333,55.5,,,11,47,321,hiver,2021
2020-11-16,Réunion,2020,16.6,0.0,16.6,16.6,76.540375048,0.0,,,,,11,47,321,hiver,2021
2020-11-16,Île-de-France,2020,16.6,0.0,16.6,16.6,124.560214903375,355.867726384,34.6,57.625,,,11,47,321,hiver,2021
2020-11-23,Auvergne-Rhône-Alpes,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,32.58931906975,260.6107966683333,40.416666666666664,58.958333333333336,,,11,48,328,hiver,2021
2020-11-23,Bourgogne-Franche-Comté,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,28.585707230625,163.6584788066667,40.8375,59.7,,,11,48,328,hiver,2021
2020-11-23,Bretagne,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,7.10429099175,72.3065799,40.775,65.325,,,11,48,328,hiver,2021
2020-11-23,Centre-Val de Loire,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,49.145270910833325,228.11519817666667,41.300000000000004,62.18333333333334,,,11,48,328,hiver,2021
2020-11-23,Corse,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,0.0,0.0,34.5,54.95,,,11,48,328,hiver,2021
2020-11-23,Grand Est,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,47.7836568053,281.55431103800004,41.010000000000005,60.529999999999994,,,11,48,328,hiver,2021
2020-11-23,Guadeloupe,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,0.0,0.0,17.2,27.5,,,11,48,328,hiver,2021
2020-11-23,Guyane,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,232.15322113,0.0,14.0,21.9,,,11,48,328,hiver,2021
2020-11-23,Hauts-de-France,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,51.5339450826,165.48414717666665,43.059999999999995,61.74000000000001,,,11,48,328,hiver,2021
2020-11-23,Mayotte,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,0.0,0.0,,,,,11,48,328,hiver,2021
2020-11-23,Normandie,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,17.0611979934,19.538882376,43.54,62.839999999999996,,,11,48,328,hiver,2021
2020-11-23,Nouvelle-Aquitaine,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,17.1834044565,224.37508587,40.699999999999996,61.18333333333334,,,11,48,328,hiver,2021
2020-11-23,Occitanie,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,25.092218094846157,277.619569085,37.80769230769231,58.79230769230769,,,11,48,328,hiver,2021
2020-11-23,Pays de la Loire,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,26.429777275600003,96.030729834,39.44,62.68000000000001,,,11,48,328,hiver,2021
2020-11-23,Provence-Alpes-Côte d'Azur,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,84.63598076616667,526.3230766125,34.53333333333333,55.5,,,11,48,328,hiver,2021
2020-11-23,Réunion,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,74.460163812,0.0,,,,,11,48,328,hiver,2021
2020-11-23,Île-de-France,2020,12.37142857142857,0.0,12.37142857142857,12.37142857142857,100.752345179,319.71266784100004,34.6,57.625,,,11,48,328,hiver,2021
2020-11-30,Auvergne-Rhône-Alpes,2020,11.0,0.0,11.0,11.0,6.597280763833335,276.6894582533333,40.416666666666664,58.958333333333336,,,11,49,335,hiver,2021
2020-11-30,Bourgogne-Franche-Comté,2020,11.0,0.0,11.0,11.0,10.907504363,390.50177642,40.8375,59.7,,,11,49,335,hiver,2021
2020-11-30,Bretagne,2020,11.0,0.0,11.0,11.0,14.615609471,140.49877063666665,40.775,65.325,,,11,49,335,hiver,2021
2020-11-30,Centre-Val de Loire,2020,11.0,0.0,11.0,11.0,8.635578583833334,0.0,41.300000000000004,62.18333333333334,,,11,49,335,hiver,2021
2020-11-30,Corse,2020,11.0,0.0,11.0,11.0,78.6163522,131.92612137,34.5,54.95,,,11,49,335,hiver,2021
2020-11-30,Grand Est,2020,11.0,0.0,11.0,11.0,14.1293199087,79.15567282399999,41.010000000000005,60.529999999999994,,,11,49,335,hiver,2021
2020-11-30,Guadeloupe,2020,11.0,0.0,11.0,11.0,0.0,0.0,17.2,27.5,,,11,49,335,hiver,2021
2020-11-30,Guyane,2020,11.0,0.0,11.0,11.0,163.93442623,0.0,14.0,21.9,,,11,49,335,hiver,2021
